energy_eV,Re_epsilon,Im_epsilon
8.300000000000000711e-01,1.869392644302401507e+01,-4.892337785717382204e-01
8.399999999999999689e-01,1.861015819449381326e+01,-4.868623781963487551e-01
8.499999999999999778e-01,1.853064067200552500e+01,-4.807791649867566575e-01
8.599999999999999867e-01,1.845394560005335549e+01,-4.713287381687045752e-01
8.699999999999999956e-01,1.837888804783711194e+01,-4.592190249562581594e-01
8.800000000000000044e-01,1.830461761522767361e+01,-4.454121737329309050e-01
8.900000000000000133e-01,1.823066640776941227e+01,-4.309973334913931864e-01
9.000000000000000222e-01,1.815695240657961307e+01,-4.170605975435859869e-01
9.100000000000000311e-01,1.808374171484899051e+01,-4.045663150231476046e-01
9.200000000000000400e-01,1.801157722623166180e+01,-3.942615006198573746e-01
9.300000000000000488e-01,1.794118416220064205e+01,-3.866115888823827285e-01
9.400000000000000577e-01,1.787336446910842014e+01,-3.817717405348167170e-01
9.500000000000000666e-01,1.780889221385979582e+01,-3.795937858977666002e-01
9.599999999999999645e-01,1.774842098022633863e+01,-3.796651211060276809e-01
9.699999999999999734e-01,1.769241207892428491e+01,-3.813728162769378649e-01
9.799999999999999822e-01,1.764108946382877363e+01,-3.839841047003124119e-01
9.899999999999999911e-01,1.759442396052576996e+01,-3.867334297086062467e-01
1.000000000000000000e+00,1.755214613272583435e+01,-3.889063379414022248e-01
1.010000000000000009e+00,1.751378417406269961e+01,-3.899116174333878693e-01
1.020000000000000018e+00,1.747872088978630245e+01,-3.893349872340846063e-01
1.030000000000000027e+00,1.744626231063106658e+01,-3.869700893458472013e-01
1.040000000000000036e+00,1.741570984813957779e+01,-3.828252195256085511e-01
1.050000000000000044e+00,1.738642814797142933e+01,-3.771068678534965635e-01
1.060000000000000053e+00,1.735790182851185648e+01,-3.701834601047077622e-01
1.070000000000000062e+00,1.732977593943120809e+01,-3.625344877590473969e-01
1.080000000000000071e+00,1.730187702426121277e+01,-3.546913484868667310e-01
1.090000000000000080e+00,1.727421388587378104e+01,-3.471766279639463826e-01
1.100000000000000089e+00,1.724695930020295265e+01,-3.404482523218197998e-01
1.110000000000000098e+00,1.722041579326423388e+01,-3.348540115026022446e-01
1.120000000000000107e+00,1.719497002449581657e+01,-3.306005351193938013e-01
1.130000000000000115e+00,1.717104119626670311e+01,-3.277390689790736777e-01
1.140000000000000124e+00,1.714902918712133228e+01,-3.261685443648081884e-01
1.150000000000000133e+00,1.712926779808592315e+01,-3.256546434152461367e-01
1.159999999999999920e+00,1.711198767534079934e+01,-3.258620124954058617e-01
1.169999999999999929e+00,1.709729224149280924e+01,-3.263955971457750405e-01
1.179999999999999938e+00,1.708514847513562174e+01,-3.268463585930395654e-01
1.189999999999999947e+00,1.707539278344541955e+01,-3.268364249810863376e-01
1.199999999999999956e+00,1.706775067428539572e+01,-3.260590225294011657e-01
1.209999999999999964e+00,1.706186759736181813e+01,-3.243092688003726964e-01
1.219999999999999973e+00,1.705734730657009024e+01,-3.215029998101591180e-01
1.229999999999999982e+00,1.705379348044162668e+01,-3.176821245221160273e-01
1.239999999999999991e+00,1.705085016620618177e+01,-3.130064181761585962e-01
1.250000000000000000e+00,1.704823688437264195e+01,-3.077330407715395122e-01
1.260000000000000009e+00,1.704577490311288557e+01,-3.021862690733904122e-01
1.270000000000000018e+00,1.704340218783267957e+01,-2.967208504512198752e-01
1.280000000000000027e+00,1.704117574638461008e+01,-2.916829447821190913e-01
1.290000000000000036e+00,1.703926140223805064e+01,-2.873727722712552946e-01
1.300000000000000044e+00,1.703791230818889701e+01,-2.840128247523719951e-01
1.310000000000000053e+00,1.703743863882354859e+01,-2.817248586891304973e-01
1.320000000000000062e+00,1.703817176418429113e+01,-2.805179375524597396e-01
1.330000000000000071e+00,1.704042672892138910e+01,-2.802886259055401008e-01
1.340000000000000080e+00,1.704446699267745657e+01,-2.808331734568918492e-01
1.350000000000000089e+00,1.705047511797889825e+01,-2.818702896193591156e-01
1.360000000000000098e+00,1.705853244950187175e+01,-2.830720202562219678e-01
1.370000000000000107e+00,1.706860987746885172e+01,-2.840994067590202343e-01
1.380000000000000115e+00,1.708057061290306677e+01,-2.846391173326538460e-01
1.390000000000000124e+00,1.709418464022317607e+01,-2.844371424019579986e-01
1.400000000000000133e+00,1.710915328088838905e+01,-2.833259530062356424e-01
1.409999999999999920e+00,1.712514122687279183e+01,-2.812422050819666786e-01
1.419999999999999929e+00,1.714181259716119143e+01,-2.782330672306589925e-01
1.429999999999999938e+00,1.715886712123214863e+01,-2.744504556381682780e-01
1.439999999999999947e+00,1.717607251268685786e+01,-2.701337542804942982e-01
1.449999999999999956e+00,1.719328947459568369e+01,-2.655828466813432431e-01
1.459999999999999964e+00,1.721048654299347902e+01,-2.611243543435547432e-01
1.469999999999999973e+00,1.722774305200709577e+01,-2.570747493351663304e-01
1.479999999999999982e+00,1.724523978410736902e+01,-2.537043956672162537e-01
1.489999999999999991e+00,1.726323821818168014e+01,-2.512065261950554573e-01
1.500000000000000000e+00,1.728205056170555665e+01,-2.496746743936689994e-01
1.510000000000000009e+00,1.730200381059316328e+01,-2.490911965368965419e-01
1.520000000000000018e+00,1.732340180020663212e+01,-2.493283269918016021e-01
1.530000000000000027e+00,1.734648950580155713e+01,-2.501618313697417939e-01
1.540000000000000036e+00,1.737142367689125422e+01,-2.512959070908835080e-01
1.550000000000000044e+00,1.739825325470183515e+01,-2.523966850673566298e-01
1.560000000000000053e+00,1.742691198372200745e+01,-2.531306577914483324e-01
1.570000000000000062e+00,1.745722429285991595e+01,-2.532037209593019922e-01
1.580000000000000071e+00,1.748892403117953620e+01,-2.523963507607354662e-01
1.590000000000000080e+00,1.752168416192620626e+01,-2.505907793057798316e-01
1.600000000000000089e+00,1.755515421516219376e+01,-2.477868523398192302e-01
1.610000000000000098e+00,1.758900132771809766e+01,-2.441044769235318768e-01
1.620000000000000107e+00,1.762295018045551842e+01,-2.397720641571245148e-01
1.630000000000000115e+00,1.765681715035576360e+01,-2.351019797333048778e-01
1.640000000000000124e+00,1.769053454405945303e+01,-2.304555513776800069e-01
1.650000000000000133e+00,1.772416182368377946e+01,-2.262014674217023014e-01
1.660000000000000142e+00,1.775788216976977552e+01,-2.226722780761359322e-01
1.669999999999999929e+00,1.779198439603185733e+01,-2.201240655094811316e-01
1.679999999999999938e+00,1.782683194946520189e+01,-2.187041223895639097e-01
1.689999999999999947e+00,1.786282229837102165e+01,-2.184306785182028587e-01
1.699999999999999956e+00,1.790034124155761575e+01,-2.191874161394767040e-01
1.709999999999999964e+00,1.793971740883499422e+01,-2.207338519630496487e-01
1.719999999999999973e+00,1.798118236273356274e+01,-2.227308208328126204e-01
1.729999999999999982e+00,1.802484121730678268e+01,-2.247784829370978177e-01
1.739999999999999991e+00,1.807065759827938578e+01,-2.264627081972072076e-01
1.750000000000000000e+00,1.811845518771860597e+01,-2.274045616418220728e-01
1.760000000000000009e+00,1.816793619554280781e+01,-2.273070711904913166e-01
1.770000000000000018e+00,1.821871509326688354e+01,-2.259935894357013031e-01
1.780000000000000027e+00,1.827036406659003021e+01,-2.234328724374481934e-01
1.790000000000000036e+00,1.832246512049666620e+01,-2.197474195755491633e-01
1.800000000000000044e+00,1.837466279755804877e+01,-2.152035025153579695e-01
1.810000000000000053e+00,1.842671118324669521e+01,-2.101834511944988826e-01
1.820000000000000062e+00,1.847850933111855198e+01,-2.051429149903086224e-01
1.830000000000000071e+00,1.853012041906234231e+01,-2.005577217700946491e-01
1.840000000000000080e+00,1.858177173216989075e+01,-1.968663795801341987e-01
1.850000000000000089e+00,1.863383476821901752e+01,-1.944150167664501216e-01
1.860000000000000098e+00,1.868678713125555646e+01,-1.934115204095124552e-01
1.870000000000000107e+00,1.874116014030755295e+01,-1.938947834777936530e-01
1.880000000000000115e+00,1.879747795865679905e+01,-1.957233775298047040e-01
1.890000000000000124e+00,1.885619530379558384e+01,-1.985857913036307432e-01
1.900000000000000133e+00,1.891764125343638980e+01,-2.020318535620123646e-01
