time_fs,alpha,Q_ELF,Jz,Ac_ext_z,Ac_xc_z,Exc_z
8.901494321538400145e-01,2.000000000963790270e-01,7.518597508273418273e-02,-1.511844758180410103e-13,-0.000000000000000000e+00,-1.212270436424450546e-11,4.451319674303046892e-13
9.095005067658800124e-01,2.000000000630922370e-01,7.518597507022067861e-02,-6.685521879542769390e-14,-0.000000000000000000e+00,-1.248695191217791949e-11,4.631139878734860945e-13
9.288515813779200103e-01,2.000000000196306138e-01,7.518597505388216473e-02,-3.212869202776749985e-14,-0.000000000000000000e+00,-1.286057191171617194e-11,4.700176849457174911e-13
9.482026559899601192e-01,2.000000000111883947e-01,7.518597505070848119e-02,-3.140927670345099791e-14,-0.000000000000000000e+00,-1.323876387207639701e-11,4.755464628012980197e-13
9.675537306020000061e-01,2.000000000371695841e-01,7.518597506047558499e-02,5.475599437921270118e-14,-0.000000000000000000e+00,-1.361990760668565065e-11,4.749163666346349080e-13
9.869048052140400040e-01,2.000000000427744618e-01,7.518597506258262175e-02,1.525229354466650083e-13,-0.000000000000000000e+00,-1.399394515760365845e-11,4.574675845375579414e-13
1.006255879826080113e+00,2.000000000015524082e-01,7.518597504708601775e-02,1.552935197327070006e-13,-0.000000000000000000e+00,-1.434973183445489284e-11,4.320617412181751087e-13
1.025606954438120111e+00,1.999999999685220242e-01,7.518597503466890875e-02,1.943652738194010005e-13,-0.000000000000000000e+00,-1.468511255151616479e-11,4.053859685585392402e-13
1.044958029050160109e+00,1.999999999745319390e-01,7.518597503692821260e-02,3.164183716594740100e-13,-0.000000000000000000e+00,-1.499431970675402714e-11,3.641670359327063588e-13
1.064309103662200107e+00,1.999999999845277210e-01,7.518597504068592896e-02,3.371874448491319795e-13,-0.000000000000000000e+00,-1.526416914270033980e-11,3.098362521412104074e-13
1.083660178274239883e+00,1.999999999774013937e-01,7.518597503800693305e-02,2.781344018829810043e-13,-0.000000000000000000e+00,-1.549193568580234857e-11,2.612677472686052595e-13
1.103011252886280102e+00,1.999999999624092473e-01,7.518597503237094137e-02,3.077340136508460125e-13,-0.000000000000000000e+00,-1.568306977159748303e-11,2.157273536357730397e-13
1.122362327498320100e+00,1.999999999529847583e-01,7.518597502882799766e-02,3.333447853926820207e-13,0.000000000000000000e+00,-1.583483733588988616e-11,1.629293696624697117e-13
1.141713402110360098e+00,1.999999999654397398e-01,7.518597503351019673e-02,2.464926973310220207e-13,0.000000000000000000e+00,-1.594528357980713684e-11,1.155982901195552398e-13
1.161064476722400096e+00,2.000000000013184565e-01,7.518597504699807421e-02,1.709053453590140054e-13,0.000000000000000000e+00,-1.602410746068558803e-11,8.354708892882194660e-14
1.180415551334439872e+00,2.000000000294777924e-01,7.518597505758400912e-02,1.414672295203039914e-13,0.000000000000000000e+00,-1.608061182086466029e-11,5.851518099438087693e-14
1.199766625946480092e+00,2.000000000224579910e-01,7.518597505494505062e-02,4.645396822002089743e-14,0.000000000000000000e+00,-1.611977246493949365e-11,4.206036890529218949e-14
1.219117700558520090e+00,2.000000000103657194e-01,7.518597505039921469e-02,-6.631065416091519784e-14,0.000000000000000000e+00,-1.615294676354459815e-11,4.397945767409994102e-14
1.238468775170560088e+00,2.000000000423734492e-01,7.518597506243186734e-02,-9.338474345822849916e-14,0.000000000000000000e+00,-1.619334796046010909e-11,5.761078533078209796e-14
1.257819849782600086e+00,2.000000000944463230e-01,7.518597508200762503e-02,-1.261243121339380076e-13,0.000000000000000000e+00,-1.624586263796334586e-11,7.446211257213806124e-14
1.277170924394640084e+00,2.000000001004809680e-01,7.518597508427622700e-02,-2.254573862512180026e-13,0.000000000000000000e+00,-1.631566009159757732e-11,1.028302266771212185e-13
1.296521999006680081e+00,2.000000000667246647e-01,7.518597507158622517e-02,-2.626583344309240145e-13,0.000000000000000000e+00,-1.641378832638100057e-11,1.435909605310835028e-13
1.315873073618720079e+00,2.000000000596171001e-01,7.518597506891427917e-02,-2.242063333955139900e-13,0.000000000000000000e+00,-1.654462002206004082e-11,1.824579669624896067e-13
1.335224148230760077e+00,2.000000000905887421e-01,7.518597508055743783e-02,-2.210510992759469904e-13,0.000000000000000000e+00,-1.670442645137526745e-11,2.170124697721477621e-13
1.354575222842800075e+00,2.000000000956027313e-01,7.518597508244234673e-02,-2.156196328897910104e-13,0.000000000000000000e+00,-1.689223801442865560e-11,2.523430777255006154e-13
1.373926297454840073e+00,2.000000000534711830e-01,7.518597506660383567e-02,-1.553713754876009935e-13,0.000000000000000000e+00,-1.710684254675225394e-11,2.823932863533550564e-13
1.393277372066880071e+00,2.000000000224688435e-01,7.518597505494913069e-02,-1.055875142013699996e-13,0.000000000000000000e+00,-1.734161469612369588e-11,3.031106561746390025e-13
1.412628446678920069e+00,2.000000000241729803e-01,7.518597505558977101e-02,-6.891557536667420461e-14,0.000000000000000000e+00,-1.759037544047387082e-11,3.178383057373348411e-13
1.431979521290960067e+00,2.000000000155710833e-01,7.518597505235606604e-02,1.846363171343100093e-15,0.000000000000000000e+00,-1.784783164746290664e-11,3.239543331700089097e-13
1.451330595903000065e+00,1.999999999879049917e-01,7.518597504195555226e-02,7.123449407824050101e-14,0.000000000000000000e+00,-1.810508614161103286e-11,3.173783284098556290e-13
1.470681670515040063e+00,1.999999999717555765e-01,7.518597503588450581e-02,8.395151395848309953e-14,0.000000000000000000e+00,-1.835359699083804611e-11,3.036029361153555117e-13
1.490032745127080060e+00,1.999999999625521885e-01,7.518597503242467617e-02,7.567439031696789572e-14,0.000000000000000000e+00,-1.859122874729898451e-11,2.906527529832391482e-13
1.509383819739120058e+00,1.999999999381981419e-01,7.518597502326926363e-02,1.134724086330620031e-13,0.000000000000000000e+00,-1.881846429194925933e-11,2.762628892405991731e-13
1.528734894351160056e+00,1.999999999243957105e-01,7.518597501808051142e-02,1.497317272259640011e-13,0.000000000000000000e+00,-1.903136768557917776e-11,2.548942935265689362e-13
1.548085968963200054e+00,1.999999999462188094e-01,7.518597502628446283e-02,9.256379761991329462e-14,0.000000000000000000e+00,-1.922658228574641381e-11,2.347834672670260321e-13
