time_fs,alpha,Q_ELF,Jz,Ac_ext_z,Ac_xc_z,Exc_z
1.064309103662200107e+00,1.999997893898363688e-01,7.518589587184988654e-02,3.758190343443379911e-06,-4.937702668772560229e-05,-2.533504195305033804e-05,8.841713360601847143e-06
1.083660178274239883e+00,1.999997775932911837e-01,7.518589143717613332e-02,4.662345897054150150e-06,-2.460529624770140106e-05,-3.214791245449657878e-05,8.165861453230176825e-06
1.103011252886280102e+00,1.999997680223293273e-01,7.518588783916563267e-02,5.390589072717779809e-06,-2.700396400247919851e-06,-3.836586500942915280e-05,7.359206814468513547e-06
1.122362327498320100e+00,1.999997606627073599e-01,7.518588507246386221e-02,5.931100880757950142e-06,1.572193073508069893e-05,-4.389580956262154228e-05,6.450951255964627846e-06
1.141713402110360098e+00,1.999997553798786853e-01,7.518588308649074015e-02,6.280366084616390366e-06,3.027493967515039965e-05,-4.866859772654433535e-05,5.471521101175416538e-06
1.161064476722400096e+00,1.999997519437157201e-01,7.518588179473442712e-02,6.442804823112500150e-06,4.080555444014949895e-05,-5.263947662736682178e-05,4.451262810318578871e-06
1.180415551334439872e+00,1.999997500497824598e-01,7.518588108274833204e-02,6.430035990730369998e-06,4.738550741079940019e-05,-5.578753097706645985e-05,3.419227978890538965e-06
1.199766625946480092e+00,1.999997493911147561e-01,7.518588083513545739e-02,6.259859109233270110e-06,5.028992482635330198e-05,-5.811420654747270130e-05,2.402099404856148932e-06
1.219117700558520090e+00,1.999997497414399139e-01,7.518588096683315181e-02,5.954923669124460200e-06,4.996506061854630201e-05,-5.964104595427989188e-05,1.423304384555224394e-06
1.238468775170560088e+00,1.999997509356570280e-01,7.518588141577504935e-02,5.541187192488289620e-06,4.698748959191890236e-05,-6.040680596343504674e-05,5.023610324183484522e-07
1.257819849782600086e+00,1.999997527802408748e-01,7.518588210920922055e-02,5.046359404202929818e-06,4.201753335686750227e-05,-6.046415132115103984e-05,-3.455264896591129375e-07
1.277170924394640084e+00,1.999997550785686529e-01,7.518588297321929237e-02,4.498328422654380134e-06,3.574998165815770153e-05,-5.987612454778589691e-05,-1.109622765077261929e-06
1.296521999006680081e+00,1.999997577352060907e-01,7.518588397192867145e-02,3.923603963923099984e-06,2.886527205143760003e-05,-5.871259283989567387e-05,-1.783563932814634983e-06
1.315873073618720079e+00,1.999997607190722448e-01,7.518588509365310701e-02,3.345967577850509848e-06,2.198419786774989979e-05,-5.704686914814428655e-05,-2.365025116956153092e-06
1.335224148230760077e+00,1.999997639172190755e-01,7.518588629593205008e-02,2.785459121918119867e-06,1.562893526735030118e-05,-5.495267884213588357e-05,-2.855198231419683053e-06
1.354575222842800075e+00,1.999997670894149149e-01,7.518588748845522751e-02,2.257686965681239844e-06,1.019273323843449944e-05,-5.250160187657349403e-05,-3.258134234361859753e-06
1.373926297454840073e+00,1.999997699711105470e-01,7.518588857177072038e-02,1.773459077033079959e-06,5.920023956177059682e-06,-4.976107886024930412e-05,-3.579999807125699971e-06
1.393277372066880071e+00,1.999997723107110048e-01,7.518588945129642265e-02,1.338762733424200048e-06,2.898021566258260050e-06,-4.679302781154952203e-05,-3.828303497950063204e-06
1.412628446678920069e+00,1.999997737689815647e-01,7.518588999950388818e-02,9.550571264842600459e-07,1.060127837210990077e-06,-4.365307473835943267e-05,-4.011143467677976858e-06
1.431979521290960067e+00,1.999997739207439729e-01,7.518589005655591795e-02,6.199019318088330342e-07,2.006993691769439961e-07,-4.039036015916951458e-05,-4.136529106692250841e-06
1.451330595903000065e+00,1.999997723937405325e-01,7.518588948250970461e-02,3.278520446209120135e-07,0.000000000000000000e+00,-3.704784200061391202e-05,-4.211825688561925116e-06
1.470681670515040063e+00,1.999997689252734634e-01,7.518588817860931417e-02,6.998124584300269678e-08,0.000000000000000000e+00,-3.366300657239718047e-05,-4.243246875009113421e-06
1.490032745127080060e+00,1.999997633389327678e-01,7.518588607853694816e-02,-1.551441687086240083e-07,0.000000000000000000e+00,-3.026886702596038472e-05,-4.235977248418265108e-06
1.509383819739120058e+00,1.999997556046451408e-01,7.518588317098716389e-02,-3.443620015578889867e-07,0.000000000000000000e+00,-2.689420620092812828e-05,-4.195527245756670990e-06
1.528734894351160056e+00,1.999997459362949370e-01,7.518587953636547694e-02,-4.956463236014849487e-07,0.000000000000000000e+00,-2.356322289776822704e-05,-4.127815494173259087e-06
1.548085968963200054e+00,1.999997347336606723e-01,7.518587532496057158e-02,-6.076733437369619602e-07,0.000000000000000000e+00,-2.029526741837100771e-05,-4.039025829001782357e-06
1.567437043575240052e+00,1.999997224973077137e-01,7.518587072494993528e-02,-6.799344777141899797e-07,0.000000000000000000e+00,-1.710467365622224709e-05,-3.935493332840048957e-06
1.586788118187279828e+00,1.999997098714811072e-01,7.518586597852451592e-02,-7.130865556817170358e-07,0.000000000000000000e+00,-1.400069782021275496e-05,-3.823545392771322836e-06
1.606139192799320270e+00,1.999996976426473561e-01,7.518586138134056296e-02,-7.091953370805759648e-07,0.000000000000000000e+00,-1.098760515262057668e-05,-3.709293626995705614e-06
1.625490267411360046e+00,1.999996865945386504e-01,7.518585722802643978e-02,-6.718121985278010105e-07,0.000000000000000000e+00,-8.064935088144542654e-06,-3.598400481327185619e-06
1.644841342023400044e+00,1.999996773892322166e-01,7.518585376747674576e-02,-6.059080755904279777e-07,0.000000000000000000e+00,-5.227955211270490669e-06,-3.495844423358623108e-06
1.664192416635440042e+00,1.999996705604065173e-01,7.518585120031714975e-02,-5.176138362663330255e-07,0.000000000000000000e+00,-2.468294685722701041e-06,-3.405711472128004003e-06
1.683543491247479817e+00,1.999996665130582552e-01,7.518584967879801684e-02,-4.139174041753690095e-07,0.000000000000000000e+00,2.252742877427514570e-07,-3.331034767939630984e-06
1.702894565859520259e+00,1.999996654537709306e-01,7.518584928058026640e-02,-3.024829840855310223e-07,0.000000000000000000e+00,2.865943858022701772e-06,-3.273673655606990939e-06
1.722245640471560035e+00,1.999996673591226681e-01,7.518584999685891390e-02,-1.914644663135880044e-07,0.000000000000000000e+00,5.467891343332503025e-06,-3.234218305029016071e-06
1.741596715083600033e+00,1.999996719961805725e-01,7.518585174006751914e-02,-8.917903950518539512e-08,0.000000000000000000e+00,8.045239158678587342e-06,-3.211936887913553182e-06
1.760947789695640031e+00,1.999996789390807717e-01,7.518585435011111706e-02,-3.817751091181370325e-09,0.000000000000000000e+00,1.061099320102211257e-05,-3.204773364225617546e-06
1.780298864307680029e+00,1.999996876777405952e-01,7.518585763523441545e-02,5.681560668348640054e-08,0.000000000000000000e+00,1.317599721372175136e-05,-3.209388955516174243e-06
1.799649938919720249e+00,1.999996977281605637e-01,7.518586141348754248e-02,8.554832556863740476e-08,0.000000000000000000e+00,1.574793631383445571e-05,-3.221242955512460687e-06
1.819001013531760025e+00,1.999997085592973289e-01,7.518586548523543966e-02,7.621392488248520586e-08,0.000000000000000000e+00,1.833042298931996430e-05,-3.234721884384097150e-06
1.838352088143800023e+00,1.999997195535707095e-01,7.518586961831125182e-02,2.400866064889180162e-08,0.000000000000000000e+00,2.092221159603453471e-05,-3.243331010682930031e-06
1.857703162755840021e+00,1.999997301741313627e-01,7.518587361089729137e-02,-7.425806743982530602e-08,0.000000000000000000e+00,2.351658606194229241e-05,-3.239932882411096165e-06
1.877054237367880019e+00,1.999997400700637418e-01,7.518587733107391646e-02,-2.199501033884460114e-07,0.000000000000000000e+00,2.610095378240389740e-05,-3.217023345169726081e-06
1.896405311979920238e+00,1.999997489488454239e-01,7.518588066887321730e-02,-4.124850582716080258e-07,0.000000000000000000e+00,2.865667236891222667e-05,-3.167035106207075412e-06
1.915756386591960236e+00,1.999997564770379932e-01,7.518588349894569922e-02,-6.493475197290259857e-07,0.000000000000000000e+00,3.115912391519189362e-05,-3.082649215640225032e-06
1.935107461204000012e+00,1.999997623874819330e-01,7.518588572085815880e-02,-9.260832520113890289e-07,0.000000000000000000e+00,3.357803706174518219e-05,-2.957103719940550117e-06
1.954458535816040010e+00,1.999997665508819467e-01,7.518588728600460180e-02,-1.236280776480270076e-06,0.000000000000000000e+00,3.587805742489397312e-05,-2.784506319827353757e-06
1.973809610428080008e+00,1.999997689199068673e-01,7.518588817659184464e-02,-1.571720699576600039e-06,0.000000000000000000e+00,3.801956675412719350e-05,-2.560138934586777255e-06
1.993160685040120228e+00,1.999997695032169065e-01,7.518588839587551920e-02,-1.922731340000589961e-06,0.000000000000000000e+00,3.995973106654059873e-05,-2.280719783426495817e-06
2.012511759652160226e+00,1.999997683493433542e-01,7.518588796209997593e-02,-2.278521996431869951e-06,0.000000000000000000e+00,4.165373515201799211e-05,-1.944608016483393494e-06
2.031862834264200224e+00,1.999997655603962254e-01,7.518588691365142573e-02,-2.627526390100429789e-06,0.000000000000000000e+00,4.305616026579839686e-05,-1.551956825913992707e-06
2.051213908876240222e+00,1.999997613961463361e-01,7.518588534818548830e-02,-2.957885656441660069e-06,0.000000000000000000e+00,4.412245935597989839e-05,-1.104800179243101745e-06
2.070564983488279776e+00,1.999997562632324088e-01,7.518588341856979884e-02,-3.257908207086239801e-06,0.000000000000000000e+00,4.481047018138320699e-05,-6.070615741591806020e-07
