time_fs,alpha,Q_ELF,Jz,Ac_ext_z,Ac_xc_z,Exc_z
1.606139192799320270e+00,1.745982366720787160e-01,6.563669332795117606e-02,-3.602992252052190166e-04,0.000000000000000000e+00,-1.283123682714269916e-02,-5.968947016512593864e-05
1.625490267411360046e+00,1.738493589099186776e-01,6.535516780425794370e-02,-3.492492616718350143e-04,0.000000000000000000e+00,-1.280349263083409642e-02,-1.000891366103673699e-05
1.644841342023400044e+00,1.732070065912661161e-01,6.511368837725158010e-02,-3.325613963324620102e-04,0.000000000000000000e+00,-1.281460310756617378e-02,3.733232181297964011e-05
1.664192416635440042e+00,1.727053468792836000e-01,6.492509950431681054e-02,-3.113125384180929914e-04,0.000000000000000000e+00,-1.286245222567168438e-02,8.175465565113827077e-05
1.683543491247479817e+00,1.723698876639244149e-01,6.479899036334123286e-02,-2.864811772007760222e-04,0.000000000000000000e+00,-1.294453020877381171e-02,1.228469608424340685e-04
1.702894565859520259e+00,1.722171586939614529e-01,6.474157498071866912e-02,-2.590283204546339800e-04,0.000000000000000000e+00,-1.305805466762572156e-02,1.603347653052048828e-04
1.722245640471560035e+00,1.722550247115018363e-01,6.475580994796817369e-02,-2.300282790260720100e-04,0.000000000000000000e+00,-1.320007336873516533e-02,1.940677547300029109e-04
1.741596715083600033e+00,1.724836948081699128e-01,6.484177386887801653e-02,-2.007698700078199927e-04,0.000000000000000000e+00,-1.336756587047172040e-02,2.240289755946374417e-04
1.760947789695640031e+00,1.728969116221897029e-01,6.499711441421644753e-02,-1.728380478119919967e-04,0.000000000000000000e+00,-1.355756037054130225e-02,2.503632919747915409e-04
1.780298864307680029e+00,1.734826395505278118e-01,6.521730704123679390e-02,-1.481453600662210055e-04,0.000000000000000000e+00,-1.376727959145872607e-02,2.734202248229344878e-04
1.799649938919720249e+00,1.742235292944110669e-01,6.549582963021587101e-02,-1.288896873681040099e-04,0.000000000000000000e+00,-1.399432399046011966e-02,2.938027851794402547e-04
1.819001013531760025e+00,1.750970935431201414e-01,6.582422852924066370e-02,-1.173902569727719995e-04,0.000000000000000000e+00,-1.423689191672655036e-02,3.124077884921242464e-04
1.838352088143800023e+00,1.760758838120411174e-01,6.619218503291492139e-02,-1.158652797915909945e-04,0.000000000000000000e+00,-1.449402306803462132e-02,3.304421689310295569e-04
1.857703162755840021e+00,1.771277852085202387e-01,6.658762619365021784e-02,-1.262070644864419903e-04,0.000000000000000000e+00,-1.476584336612220966e-02,3.494094380914478451e-04
1.877054237367880019e+00,1.782164714702791919e-01,6.699689588420061626e-02,-1.497660962275459940e-04,0.000000000000000000e+00,-1.505378554531694967e-02,3.710620971415757273e-04
1.896405311979920238e+00,1.793028421031580832e-01,6.740529506067503840e-02,-1.871883981251539896e-04,0.000000000000000000e+00,-1.536075831258397126e-02,3.973214856335303101e-04
1.915756386591960236e+00,1.803469367178903993e-01,6.779780141892229051e-02,-2.383298348065190117e-04,0.000000000000000000e+00,-1.569124028437182336e-02,4.301710098108309926e-04
1.935107461204000012e+00,1.813104517762301193e-01,6.816001551458859831e-02,-3.022089163175530209e-04,0.000000000000000000e+00,-1.605128036705475228e-02,4.715303978142541472e-04
1.954458535816040010e+00,1.821593345931522279e-01,6.847913592604114308e-02,-3.770082957695530205e-04,0.000000000000000000e+00,-1.644839219006095574e-02,5.231176151761435592e-04
1.973809610428080008e+00,1.828653124073618963e-01,6.874453407765390711e-02,-4.601646894558270051e-04,0.000000000000000000e+00,-1.689133654509623536e-02,5.863099074529445204e-04
1.993160685040120228e+00,1.834061115174516199e-01,6.894783661963579946e-02,-5.485314214976669527e-04,0.000000000000000000e+00,-1.738979808035422819e-02,6.620207681684283155e-04
2.012511759652160226e+00,1.837649392041305896e-01,6.908273066711899391e-02,-6.385407812810329738e-04,0.000000000000000000e+00,-1.795397363049599723e-02,7.506032470216842181e-04
2.031862834264200224e+00,1.839296631993161124e-01,6.914465533807688524e-02,-7.263832496577730122e-04,0.000000000000000000e+00,-1.859409523030622693e-02,8.517840997470001174e-04
2.051213908876240222e+00,1.838922045551852347e-01,6.913057351466238287e-02,-8.082432532192359914e-04,0.000000000000000000e+00,-1.931991592496099322e-02,9.646391540384406313e-04
2.070564983488279776e+00,1.836486180325934137e-01,6.903900206361611447e-02,-8.805361020970990183e-04,0.000000000000000000e+00,-2.014019603345131373e-02,1.087619624090671241e-03
2.089916058100320218e+00,1.831998190125957993e-01,6.887028510402394554e-02,-9.401093305771389668e-04,0.000000000000000000e+00,-2.106223079174511861e-02,1.218628851842634871e-03
2.109267132712360215e+00,1.825536254168940720e-01,6.862736162621574376e-02,-9.843904707906320911e-04,0.000000000000000000e+00,-2.209145950852051468e-02,1.355149438648280830e-03
2.128618207324400213e+00,1.817274405995196740e-01,6.831677407090118448e-02,-1.011489157956459942e-03,0.000000000000000000e+00,-2.323119456950853423e-02,1.494413012218974088e-03
2.147969281936440211e+00,1.807500174923664382e-01,6.794933152417970135e-02,-1.020259449037660060e-03,0.000000000000000000e+00,-2.448249697043475975e-02,1.633592671896342066e-03
2.167320356548479765e+00,1.796610234221224511e-01,6.753994611922392588e-02,-1.010298376481189942e-03,0.000000000000000000e+00,-2.584420504459633908e-02,1.769986848795031958e-03
2.186671431160520207e+00,1.785072156597008741e-01,6.710619531105448121e-02,-9.818866204312269672e-04,0.000000000000000000e+00,-2.731309256274365785e-02,1.901152288886868991e-03
2.206022505772560205e+00,1.773362879799685043e-01,6.666600861450640292e-02,-9.358749276316699964e-04,0.000000000000000000e+00,-2.888410440027566056e-02,2.024963621131384457e-03
2.225373580384600203e+00,1.761901225333969145e-01,6.623513078118092867e-02,-8.735448660153329829e-04,0.000000000000000000e+00,-3.055060983899976143e-02,2.139599624513413914e-03
2.244724654996640201e+00,1.750993078841225070e-01,6.582506096617740665e-02,-7.965116055225889566e-04,0.000000000000000000e+00,-3.230462359645611126e-02,2.243483304655534416e-03
2.264075729608679755e+00,1.740801821640728941e-01,6.544194116139290252e-02,-7.066839037394939899e-04,0.000000000000000000e+00,-3.413697425740577079e-02,2.335217156744723646e-03
2.283426804220720197e+00,1.731354527647556985e-01,6.508678915617910343e-02,-6.062434269951040046e-04,0.000000000000000000e+00,-3.603743330830678354e-02,2.413556846575862225e-03
2.302777878832760194e+00,1.722585435944553323e-01,6.475713280119783921e-02,-4.976065127431740292e-04,0.000000000000000000e+00,-3.799484834443597747e-02,2.477448211445337084e-03
2.322128953444800192e+00,1.714398046858485736e-01,6.444934438543729882e-02,-3.834037793453199837e-04,0.000000000000000000e+00,-3.999732753256299983e-02,2.526114555137688733e-03
2.341480028056840190e+00,1.706723843291355069e-01,6.416084814648727319e-02,-2.664781968537920077e-04,0.000000000000000000e+00,-4.203250418963552087e-02,2.559163278749096437e-03
2.360831102668879744e+00,1.699564878431186199e-01,6.389172126981954025e-02,-1.498415507735809896e-04,0.000000000000000000e+00,-4.408788302301652751e-02,2.576678325866971209e-03
2.380182177280920186e+00,1.693014650228688023e-01,6.364547862272858236e-02,-3.658839896116429914e-05,0.000000000000000000e+00,-4.615124517346112093e-02,2.579270891582595773e-03
2.399533251892960184e+00,1.687255415021358673e-01,6.342897176543597915e-02,7.025906022279649590e-05,0.000000000000000000e+00,-4.821107100059300599e-02,2.568070307271911462e-03
2.418884326505000182e+00,1.682532996998007402e-01,6.325144196360456272e-02,1.679736455597309966e-04,0.000000000000000000e+00,-5.025692762100643363e-02,2.544645359588799602e-03
2.438235401117040180e+00,1.679117507084986194e-01,6.312304349391856251e-02,2.543366925528940193e-04,0.000000000000000000e+00,-5.227976974491408552e-02,2.510870029474995477e-03
2.457586475729079734e+00,1.677262451139507338e-01,6.305330639890524558e-02,3.277936479032859778e-04,0.000000000000000000e+00,-5.427212098693429826e-02,2.468766315838520978e-03
2.476937550341120176e+00,1.677172993555262059e-01,6.304994342105685323e-02,3.875281919178290074e-04,0.000000000000000000e+00,-5.622813251117567135e-02,2.420357706276040841e-03
2.496288624953160173e+00,1.678981675744162794e-01,6.311793718801772535e-02,4.334360830048209954e-04,0.000000000000000000e+00,-5.814353277424107180e-02,2.367545705176136647e-03
2.515639699565200171e+00,1.682731552356521998e-01,6.325890625271987644e-02,4.659922285494050211e-04,0.000000000000000000e+00,-6.001549208379315659e-02,2.312021789491755866e-03
2.534990774177240169e+00,1.688366970680891810e-01,6.347075846347620398e-02,4.860625861721479799e-04,0.000000000000000000e+00,-6.184243307398699235e-02,2.255221777528121710e-03
2.554341848789280167e+00,1.695740979646553626e-01,6.374796949051868278e-02,4.947096035185390411e-04,0.000000000000000000e+00,-6.362382500389007767e-02,2.198331769611479997e-03
2.573692923401320165e+00,1.704639680568687810e-01,6.408249824325761013e-02,4.929980197035159712e-04,0.000000000000000000e+00,-6.536000191842704365e-02,2.142339108743718940e-03
2.593043998013360163e+00,1.714815437116970487e-01,6.446503533221684124e-02,4.818256749883569989e-04,0.000000000000000000e+00,-6.705203351691753355e-02,2.088110308058350323e-03
2.612395072625400161e+00,1.726025076491334020e-01,6.488643916535744016e-02,4.618387308341710185e-04,0.000000000000000000e+00,-6.870166402934414773e-02,2.036480240326810770e-03
2.631746147237440159e+00,1.738060940084650841e-01,6.533890323525255728e-02,4.334223087968659921e-04,0.000000000000000000e+00,-7.031131917087730943e-02,1.988327818255343493e-03
2.651097221849480157e+00,1.750763961012833381e-01,6.581644774251331487e-02,3.967578949265349736e-04,0.000000000000000000e+00,-7.188416080180032308e-02,1.944619177078870526e-03
2.670448296461520155e+00,1.764015178730484190e-01,6.631460060484084540e-02,3.519351452735979989e-04,0.000000000000000000e+00,-7.342416199530557575e-02,1.906412999282992848e-03
2.689799371073560152e+00,1.777699325623448845e-01,6.682902856825440052e-02,2.991120102612670204e-04,0.000000000000000000e+00,-7.493616740245287455e-02,1.874818689363757368e-03
2.709150445685600150e+00,1.791646638204238973e-01,6.735334971608693266e-02,2.386767984305900113e-04,0.000000000000000000e+00,-7.642590297728593662e-02,1.850913031819102078e-03
2.728501520297640148e+00,1.805569897293237691e-01,6.787676662130265326e-02,1.713669184632439892e-04,0.000000000000000000e+00,-7.789990782230127309e-02,1.835633700605996538e-03
2.747852594909680146e+00,1.819025409158283035e-01,6.838259951096425926e-02,9.834180541309759695e-05,0.000000000000000000e+00,-7.936538120821715059e-02,1.829677791694364619e-03
2.767203669521720144e+00,1.831420714748228928e-01,6.884857607935399026e-02,2.119295056064019980e-05,0.000000000000000000e+00,-8.082995744955050188e-02,1.833426070755976578e-03
2.786554744133760142e+00,1.842077241005161126e-01,6.924918673797203494e-02,-5.814424153803909932e-05,0.000000000000000000e+00,-8.230143580669156689e-02,1.846908388003585394e-03
2.805905818745800140e+00,1.850337094297468399e-01,6.955969929973362942e-02,-1.375654797860449881e-04,0.000000000000000000e+00,-8.378750270441723269e-02,1.869819951797434265e-03
2.825256893357840138e+00,1.855685526628537418e-01,6.976076284962445806e-02,-2.149930210401530112e-04,0.000000000000000000e+00,-8.529548653132261460e-02,1.901584532887357071e-03
2.844607967969880136e+00,1.857853555196199158e-01,6.984226552051861492e-02,-2.885642725562040031e-04,0.000000000000000000e+00,-8.683217711710107534e-02,1.941449333024529433e-03
2.863959042581920134e+00,1.856863001785411249e-01,6.980502765850575553e-02,-3.567941987309630140e-04,0.000000000000000000e+00,-8.840372448575366249e-02,1.988583694634456223e-03
2.883310117193960131e+00,1.853014709920819680e-01,6.966035887045433916e-02,-4.186831284039259902e-04,0.000000000000000000e+00,-9.001561407397049019e-02,2.042172602824236793e-03
2.902661191806000129e+00,1.846835314698891395e-01,6.942805694297514429e-02,-4.737791459082300156e-04,0.000000000000000000e+00,-9.167271442598096121e-02,2.101501020904117389e-03
2.922012266418040127e+00,1.838992095429606288e-01,6.913320689884279446e-02,-5.222010953349420044e-04,0.000000000000000000e+00,-9.337938231797876520e-02,2.166012987307123355e-03
2.941363341030080125e+00,1.830206267745862481e-01,6.880292138834637194e-02,-5.645858548666340135e-04,0.000000000000000000e+00,-9.513960756901024274e-02,2.235352211590272559e-03
2.960714415642120123e+00,1.821182287792013910e-01,6.846368302253127980e-02,-6.019605430550569944e-04,0.000000000000000000e+00,-9.695718242122675079e-02,2.309383039314060609e-03
2.980065490254160121e+00,1.812555289108497558e-01,6.813936836865874813e-02,-6.355858742405270110e-04,0.000000000000000000e+00,-9.883587885137996853e-02,2.388186931172580491e-03
2.999416564866200119e+00,1.804850358716867387e-01,6.784971701657867282e-02,-6.667827410645170297e-04,0.000000000000000000e+00,-1.007796098962328718e-01,2.472026879646836706e-03
3.018767639478240117e+00,1.798454962449231309e-01,6.760929496448317422e-02,-6.967371322310490344e-04,0.000000000000000000e+00,-1.027925519011689548e-01,2.561284257792187380e-03
3.038118714090280115e+00,1.793589113830817705e-01,6.742637317808113095e-02,-7.263272197611780326e-04,0.000000000000000000e+00,-1.048791998419571353e-01,2.656351889785552034e-03
3.057469788702320113e+00,1.790274867656164171e-01,6.730178076298840018e-02,-7.560226650560860143e-04,0.000000000000000000e+00,-1.070443202440753971e-01,2.757490996115139620e-03
3.076820863314360111e+00,1.788326948266946159e-01,6.722855265369322153e-02,-7.858572126642049795e-04,0.000000000000000000e+00,-1.092927903536475703e-01,2.864696244858633278e-03
3.096171937926400108e+00,1.787366605956782206e-01,6.719245051720917905e-02,-8.154738554090439897e-04,0.000000000000000000e+00,-1.116293401228852511e-01,2.977591028628656655e-03
