time_fs,alpha,Q_ELF,Jz,Ac_ext_z,Ac_xc_z,Exc_z
1.470681670515040063e+00,2.000000000000000111e-01,nan,-1.874568806592869928e-04,0.000000000000000000e+00,-1.718140371312440462e-02,-3.482412006442382052e-04
1.490032745127080060e+00,2.000000000000000111e-01,nan,-2.397420678671300027e-04,0.000000000000000000e+00,-1.691596555990547077e-02,-3.139318773764205803e-04
1.509383819739120058e+00,2.000000000000000111e-01,nan,-2.818453055894069924e-04,0.000000000000000000e+00,-1.668110660270543180e-02,-2.720703704648264748e-04
1.528734894351160056e+00,2.000000000000000111e-01,nan,-3.138893734520199893e-04,0.000000000000000000e+00,-1.648221747556848082e-02,-2.242810279300426132e-04
1.548085968963200054e+00,2.000000000000000111e-01,nan,-3.362957672787920071e-04,0.000000000000000000e+00,-1.632340428973005561e-02,-1.721427604691556576e-04
1.567437043575240052e+00,2.000000000000000111e-01,nan,-3.497209979335549977e-04,0.000000000000000000e+00,-1.620754200064400755e-02,-1.171481689892731742e-04
1.586788118187279828e+00,2.000000000000000111e-01,nan,-3.550424893347290073e-04,0.000000000000000000e+00,-1.613635833406843953e-02,-6.066669634163541353e-05
1.606139192799320270e+00,2.000000000000000111e-01,nan,-3.532987768187999776e-04,0.000000000000000000e+00,-1.611054546233765816e-02,-3.913383383948206007e-06
1.625490267411360046e+00,2.000000000000000111e-01,nan,-3.455954228012670065e-04,0.000000000000000000e+00,-1.612989191657529520e-02,5.206952916837672557e-05
1.644841342023400044e+00,2.000000000000000111e-01,nan,-3.330074941939699992e-04,0.000000000000000000e+00,-1.619342307261766034e-02,1.064155646425275076e-04
1.664192416635440042e+00,2.000000000000000111e-01,nan,-3.164898579642220046e-04,0.000000000000000000e+00,-1.629953777493133027e-02,1.584215732023178114e-04
1.683543491247479817e+00,2.000000000000000111e-01,nan,-2.968540184237330125e-04,0.000000000000000000e+00,-1.644613028257636486e-02,2.075252875295176269e-04
