time_fs,alpha,Q_ELF,Jz,Ac_ext_z,Ac_xc_z,Exc_z
1.335224148230760077e+00,2.000000242625920022e-01,7.518598416753560776e-02,9.882723205968819822e-07,1.000000000000000048e-04,-7.427928695514499750e-06,5.482499136314632784e-07
1.354575222842800075e+00,2.000000205116546914e-01,7.518598275744621529e-02,1.016133150849149973e-06,1.000000000000000048e-04,-7.802624398328537230e-06,3.877340307015394736e-07
1.373926297454840073e+00,2.000000168402161216e-01,7.518598137724277763e-02,1.035412864794470045e-06,1.000000000000000048e-04,-8.047348054107349621e-06,2.235543480510386680e-07
1.393277372066880071e+00,2.000000120398338077e-01,7.518597957263564724e-02,1.050374232781130026e-06,1.000000000000000048e-04,-8.159567298044282399e-06,5.657721816732941419e-08
1.412628446678920069e+00,2.000000055010661415e-01,7.518597711451753540e-02,1.049812928361560019e-06,1.000000000000000048e-04,-8.137527679630907138e-06,-1.116576722485930603e-07
1.431979521290960067e+00,2.000000000904665620e-01,7.518597508051150236e-02,1.028829699896539960e-06,1.000000000000000048e-04,-7.981317387537201636e-06,-2.783015549782835310e-07
1.451330595903000065e+00,1.999999942054299373e-01,7.518597286815043024e-02,9.805169379529460539e-07,1.000000000000000048e-04,-7.693720509141609815e-06,-4.393671694329983693e-07
1.470681670515040063e+00,1.999999885834144731e-01,7.518597075466684765e-02,9.214154778131330003e-07,1.000000000000000048e-04,-7.280716153934182537e-06,-5.915368628867033786e-07
1.490032745127080060e+00,1.999999833407293814e-01,7.518596878378490389e-02,8.551010242717719863e-07,1.000000000000000048e-04,-6.749845735278051841e-06,-7.338390258107238962e-07
1.509383819739120058e+00,1.999999787639627769e-01,7.518596706324159884e-02,7.686239602277889986e-07,1.000000000000000048e-04,-6.109728692652671527e-06,-8.641076064631143881e-07
1.528734894351160056e+00,1.999999747442528231e-01,7.518596555211254362e-02,6.575339254080319531e-07,1.000000000000000048e-04,-5.371525515266152642e-06,-9.783592176534350959e-07
1.548085968963200054e+00,1.999999707859416997e-01,7.518596406406513610e-02,5.452851765453830265e-07,1.000000000000000048e-04,-4.549130683437036616e-06,-1.074582643273702269e-06
1.567437043575240052e+00,1.999999666401969523e-01,7.518596250555582838e-02,4.295096289479630240e-07,1.000000000000000048e-04,-3.657004727878455525e-06,-1.152574457435950677e-06
1.586788118187279828e+00,1.999999635250566399e-01,7.518596133448152141e-02,3.144666475231309854e-07,1.000000000000000048e-04,-2.709866973855289437e-06,-1.212148897176172722e-06
1.606139192799320270e+00,1.999999624615410865e-01,7.518596093467425079e-02,1.934805896615419981e-07,1.000000000000000048e-04,-1.722551584454382518e-06,-1.252848876627104387e-06
1.625490267411360046e+00,1.999999613706296420e-01,7.518596052456805179e-02,6.858595872400169889e-08,1.000000000000000048e-04,-7.105208398847529243e-07,-1.273827029579413405e-06
1.644841342023400044e+00,1.999999600478636341e-01,7.518596002730078276e-02,-5.490509198007299787e-08,1.000000000000000048e-04,3.103024583108441397e-07,-1.274870326402261874e-06
1.664192416635440042e+00,1.999999596277262925e-01,7.518595986935860953e-02,-1.795558591076589874e-07,1.000000000000000048e-04,1.324089588940823934e-06,-1.256207292056394310e-06
1.683543491247479817e+00,1.999999586344180791e-01,7.518595949594437944e-02,-3.026564672534770252e-07,1.000000000000000048e-04,2.314899844258620255e-06,-1.217464712751350932e-06
1.702894565859520259e+00,1.999999575156884701e-01,7.518595907538049017e-02,-4.154863022457920232e-07,1.000000000000000048e-04,3.267088376196233181e-06,-1.159942252445015506e-06
1.722245640471560035e+00,1.999999567478683016e-01,7.518595878673395294e-02,-5.256521612494469704e-07,1.000000000000000048e-04,4.166103945069073028e-06,-1.084591879230242653e-06
1.741596715083600033e+00,1.999999570793844494e-01,7.518595891136077569e-02,-6.310981094150089832e-07,1.000000000000000048e-04,4.997922050399092471e-06,-9.920973013208110286e-07
1.760947789695640031e+00,1.999999578504895459e-01,7.518595920124222787e-02,-7.367287142373750017e-07,1.000000000000000048e-04,5.748924692675593820e-06,-8.825281813552370100e-07
1.780298864307680029e+00,1.999999586560979037e-01,7.518595950409447115e-02,-8.302012489879790015e-07,1.000000000000000048e-04,6.405752950343987218e-06,-7.569956867373126769e-07
1.799649938919720249e+00,1.999999599352743906e-01,7.518595998497512589e-02,-9.107955572435080025e-07,1.000000000000000048e-04,6.956465117086464067e-06,-6.175959980278878314e-07
1.819001013531760025e+00,1.999999627554844561e-01,7.518596104517634438e-02,-9.782795789723390313e-07,1.000000000000000048e-04,7.390723447894245140e-06,-4.662119392455352470e-07
1.838352088143800023e+00,1.999999676665219217e-01,7.518596289138204658e-02,-1.030763295957240075e-06,1.000000000000000048e-04,7.699929991550979490e-06,-3.053818570469381308e-07
1.857703162755840021e+00,1.999999731221337451e-01,7.518596494230951610e-02,-1.074802017916370085e-06,1.000000000000000048e-04,7.877285171138094795e-06,-1.368121589941485530e-07
1.877054237367880019e+00,1.999999783548448984e-01,7.518596690944197303e-02,-1.113632532338140079e-06,1.000000000000000048e-04,7.917096935794583370e-06,3.835107315576152118e-08
1.896405311979920238e+00,1.999999830224773179e-01,7.518596866414443969e-02,-1.133015674662219988e-06,1.000000000000000048e-04,7.814599145357328761e-06,2.184117538360948547e-07
1.915756386591960236e+00,1.999999882169515575e-01,7.518597061690249217e-02,-1.138819423049310077e-06,1.000000000000000048e-04,7.567183614745299429e-06,4.002952357838383379e-07
1.935107461204000012e+00,1.999999910116549706e-01,7.518597166751500582e-02,-1.136856792098800080e-06,1.000000000000000048e-04,7.174117011930093459e-06,5.823101390867966894e-07
