time_fs,alpha,Q_ELF,Jz,Ac_ext_z,Ac_xc_z,Exc_z
2.612395072625400161e+00,2.000000000000000111e-01,nan,5.505299401867350185e-07,1.000000000000000048e-04,-4.281489028913118810e-05,8.609638934008652128e-07
2.631746147237440159e+00,2.000000000000000111e-01,nan,5.283673020504349549e-07,1.000000000000000048e-04,-4.346894364091976909e-05,7.747698528049617615e-07
2.651097221849480157e+00,2.000000000000000111e-01,nan,5.080966662357789592e-07,1.000000000000000048e-04,-4.405534373244552628e-05,6.917788248895160306e-07
2.670448296461520155e+00,2.000000000000000111e-01,nan,4.785181712498130006e-07,1.000000000000000048e-04,-4.457678182120016814e-05,6.126061925941075144e-07
2.689799371073560152e+00,2.000000000000000111e-01,nan,4.318171241539779980e-07,1.000000000000000048e-04,-4.503719672550911550e-05,5.397162699783109144e-07
2.709150445685600150e+00,2.000000000000000111e-01,nan,3.889064509041089849e-07,1.000000000000000048e-04,-4.544228151088705982e-05,4.741638090477717635e-07
2.728501520297640148e+00,2.000000000000000111e-01,nan,3.520028791866420059e-07,1.000000000000000048e-04,-4.579751876046018891e-05,4.149325617175926508e-07
2.747852594909680146e+00,2.000000000000000111e-01,nan,3.157696279762389806e-07,1.000000000000000048e-04,-4.610768026866156224e-05,3.614518088207676645e-07
2.767203669521720144e+00,2.000000000000000111e-01,nan,2.782083882333879941e-07,1.000000000000000048e-04,-4.637744698583315991e-05,3.139879691287673902e-07
2.786554744133760142e+00,2.000000000000000111e-01,nan,2.441524347943250127e-07,1.000000000000000048e-04,-4.661157685330402048e-05,2.722698997324074656e-07
2.805905818745800140e+00,2.000000000000000111e-01,nan,2.156527858275639940e-07,1.000000000000000048e-04,-4.681436183733638195e-05,2.354527030025281472e-07
2.825256893357840138e+00,2.000000000000000111e-01,nan,1.755990782222760051e-07,1.000000000000000048e-04,-4.698969826403896321e-05,2.039858370930231190e-07
2.844607967969880136e+00,2.000000000000000111e-01,nan,1.311603803638550131e-07,1.000000000000000048e-04,-4.714259031722621649e-05,1.794525736391883717e-07
2.863959042581920134e+00,2.000000000000000111e-01,nan,8.826816804431100063e-08,1.000000000000000048e-04,-4.727869067140006034e-05,1.619725578930918179e-07
2.883310117193960131e+00,2.000000000000000111e-01,nan,5.275141310789120180e-08,1.000000000000000048e-04,-4.740340026024997944e-05,1.507686569738542285e-07
