energy_eV,Re_epsilon,Im_epsilon
2.109999999999999876e+00,-6.176728177791118242e+02,4.621098258374129841e+02
2.120000000000000107e+00,-6.814639963677124115e+02,3.425409662482894646e+02
2.129999999999999893e+00,-7.198785145201610476e+02,2.148984459603196058e+02
2.140000000000000124e+00,-7.322099210259937081e+02,8.487567981872807366e+01
2.149999999999999911e+00,-7.190685970477786668e+02,-4.190068761276720011e+01
2.160000000000000142e+00,-6.823144690877696803e+02,-1.601796965245062552e+02
2.169999999999999929e+00,-6.249170013048073997e+02,-2.653666567341554128e+02
2.180000000000000160e+00,-5.507523270871552086e+02,-3.537583689894336771e+02
2.189999999999999947e+00,-4.643513162732252795e+02,-4.227191069703165454e+02
2.200000000000000178e+00,-3.706153457457673994e+02,-4.707875305204244682e+02
2.209999999999999964e+00,-2.745183548226114567e+02,-4.977093491212202707e+02
2.220000000000000195e+00,-1.808143130518393775e+02,-5.043954805576854028e+02
2.229999999999999982e+00,-9.376848635310568625e+01,-4.928103127438285469e+02
2.240000000000000213e+00,-1.692892755922061099e+01,-4.657991450893401293e+02
2.250000000000000000e+00,4.704840712338138786e+01,-4.268676599452277856e+02
2.260000000000000231e+00,9.651137785698303162e+01,-3.799291077478222292e+02
2.270000000000000018e+00,1.308551014486181714e+02,-3.290366042318433415e+02
2.280000000000000249e+00,1.504966624316558068e+02,-2.781184383277959569e+02
2.290000000000000036e+00,1.567852286076279711e+02,-2.307335655359521240e+02
2.300000000000000266e+00,1.518558911140827377e+02,-1.898625899708040947e+02
2.310000000000000053e+00,1.384390580873430281e+02,-1.577466741347725190e+02
2.319999999999999840e+00,1.196398354266566884e+02,-1.357831805291623368e+02
2.330000000000000071e+00,9.870336929761270994e+01,-1.244827146277399237e+02
2.339999999999999858e+00,7.878252246677524795e+01,-1.234879048955762215e+02
2.350000000000000089e+00,6.272351246551842507e+01,-1.316500299979180681e+02
2.359999999999999876e+00,5.288333668228831641e+01,-1.471557787727191453e+02
