itt,time_au,time_as,para_z,dia_z,total_z
3024,60.4800000000,1462.9412406702,3.117461000000e-05,6.063313000000e-05,9.180774000000e-05
3025,60.5000000000,1463.4250175355,3.727879000000e-05,6.063313000000e-05,9.791193000000e-05
3026,60.5200000000,1463.9087944008,4.330489000000e-05,6.063313000000e-05,1.039380000000e-04
3027,60.5400000000,1464.3925712661,4.924992000000e-05,6.063313000000e-05,1.098831000000e-04
3028,60.5600000000,1464.8763481314,5.511093000000e-05,6.063313000000e-05,1.157441000000e-04
3029,60.5800000000,1465.3601249967,6.088502000000e-05,6.063313000000e-05,1.215182000000e-04
3030,60.6000000000,1465.8439018620,6.656928000000e-05,6.063313000000e-05,1.272024000000e-04
3031,60.6200000000,1466.3276787273,7.216088000000e-05,6.063313000000e-05,1.327940000000e-04
3032,60.6400000000,1466.8114555926,7.765697000000e-05,6.063313000000e-05,1.382901000000e-04
3033,60.6600000000,1467.2952324579,8.305477000000e-05,6.063313000000e-05,1.436879000000e-04
3034,60.6800000000,1467.7790093232,8.835152000000e-05,6.063313000000e-05,1.489847000000e-04
3035,60.7000000000,1468.2627861885,9.354450000000e-05,6.063313000000e-05,1.541776000000e-04
3036,60.7200000000,1468.7465630538,9.863101000000e-05,6.063313000000e-05,1.592641000000e-04
3037,60.7400000000,1469.2303399191,1.036084000000e-04,6.063313000000e-05,1.642415000000e-04
3038,60.7600000000,1469.7141167844,1.084741000000e-04,6.063313000000e-05,1.691072000000e-04
3039,60.7800000000,1470.1978936497,1.132254000000e-04,6.063313000000e-05,1.738585000000e-04
3040,60.8000000000,1470.6816705150,1.178599000000e-04,6.063313000000e-05,1.784930000000e-04
3041,60.8200000000,1471.1654473803,1.223750000000e-04,6.063313000000e-05,1.830081000000e-04
3042,60.8400000000,1471.6492242456,1.267683000000e-04,6.063313000000e-05,1.874014000000e-04
3043,60.8600000000,1472.1330011109,1.310374000000e-04,6.063313000000e-05,1.916705000000e-04
3044,60.8800000000,1472.6167779762,1.351798000000e-04,6.063313000000e-05,1.958130000000e-04
3045,60.9000000000,1473.1005548415,1.391933000000e-04,6.063313000000e-05,1.998265000000e-04
3046,60.9200000000,1473.5843317068,1.430756000000e-04,6.063313000000e-05,2.037087000000e-04
3047,60.9400000000,1474.0681085721,1.468243000000e-04,6.063313000000e-05,2.074575000000e-04
3048,60.9600000000,1474.5518854374,1.504374000000e-04,6.063313000000e-05,2.110705000000e-04
3049,60.9800000000,1475.0356623027,1.539126000000e-04,6.063313000000e-05,2.145458000000e-04
3050,61.0000000000,1475.5194391680,1.572479000000e-04,6.063313000000e-05,2.178811000000e-04
3051,61.0200000000,1476.0032160334,1.604412000000e-04,6.063313000000e-05,2.210743000000e-04
3052,61.0400000000,1476.4869928987,1.634905000000e-04,6.063313000000e-05,2.241236000000e-04
3053,61.0600000000,1476.9707697640,1.663939000000e-04,6.063313000000e-05,2.270270000000e-04
3054,61.0800000000,1477.4545466293,1.691494000000e-04,6.063313000000e-05,2.297825000000e-04
3055,61.1000000000,1477.9383234946,1.717552000000e-04,6.063313000000e-05,2.323883000000e-04
3056,61.1200000000,1478.4221003599,1.742096000000e-04,6.063313000000e-05,2.348427000000e-04
3057,61.1400000000,1478.9058772252,1.765108000000e-04,6.063313000000e-05,2.371439000000e-04
3058,61.1600000000,1479.3896540905,1.786571000000e-04,6.063313000000e-05,2.392902000000e-04
3059,61.1800000000,1479.8734309558,1.806469000000e-04,6.063313000000e-05,2.412800000000e-04
3060,61.2000000000,1480.3572078211,1.824788000000e-04,6.063313000000e-05,2.431119000000e-04
3061,61.2200000000,1480.8409846864,1.841511000000e-04,6.063313000000e-05,2.447842000000e-04
3062,61.2400000000,1481.3247615517,1.856625000000e-04,6.063313000000e-05,2.462957000000e-04
3063,61.2600000000,1481.8085384170,1.870117000000e-04,6.063313000000e-05,2.476448000000e-04
3064,61.2800000000,1482.2923152823,1.881973000000e-04,6.063313000000e-05,2.488305000000e-04
3065,61.3000000000,1482.7760921476,1.892182000000e-04,6.063313000000e-05,2.498513000000e-04
3066,61.3200000000,1483.2598690129,1.900732000000e-04,6.063313000000e-05,2.507063000000e-04
3067,61.3400000000,1483.7436458782,1.907612000000e-04,6.063313000000e-05,2.513943000000e-04
3068,61.3600000000,1484.2274227435,1.912812000000e-04,6.063313000000e-05,2.519144000000e-04
3069,61.3800000000,1484.7111996088,1.916324000000e-04,6.063313000000e-05,2.522655000000e-04
3070,61.4000000000,1485.1949764741,1.918138000000e-04,6.063313000000e-05,2.524470000000e-04
3071,61.4200000000,1485.6787533394,1.918248000000e-04,6.063313000000e-05,2.524579000000e-04
3072,61.4400000000,1486.1625302047,1.916646000000e-04,6.063313000000e-05,2.522977000000e-04
3073,61.4600000000,1486.6463070700,1.913326000000e-04,6.063313000000e-05,2.519657000000e-04
3074,61.4800000000,1487.1300839353,1.908283000000e-04,6.063313000000e-05,2.514614000000e-04
3075,61.5000000000,1487.6138608006,1.901513000000e-04,6.063313000000e-05,2.507844000000e-04
3076,61.5200000000,1488.0976376659,1.893012000000e-04,6.063313000000e-05,2.499344000000e-04
3077,61.5400000000,1488.5814145312,1.882778000000e-04,6.063313000000e-05,2.489110000000e-04
3078,61.5600000000,1489.0651913965,1.870810000000e-04,6.063313000000e-05,2.477141000000e-04
3079,61.5800000000,1489.5489682618,1.857105000000e-04,6.063313000000e-05,2.463436000000e-04
3080,61.6000000000,1490.0327451271,1.841665000000e-04,6.063313000000e-05,2.447996000000e-04
3081,61.6200000000,1490.5165219924,1.824490000000e-04,6.063313000000e-05,2.430821000000e-04
3082,61.6400000000,1491.0002988577,1.805583000000e-04,6.063313000000e-05,2.411914000000e-04
3083,61.6600000000,1491.4840757230,1.784946000000e-04,6.063313000000e-05,2.391277000000e-04
3084,61.6800000000,1491.9678525883,1.762583000000e-04,6.063313000000e-05,2.368914000000e-04
3085,61.7000000000,1492.4516294536,1.738500000000e-04,6.063313000000e-05,2.344831000000e-04
3086,61.7200000000,1492.9354063189,1.712701000000e-04,6.063313000000e-05,2.319032000000e-04
3087,61.7400000000,1493.4191831842,1.685194000000e-04,6.063313000000e-05,2.291526000000e-04
3088,61.7600000000,1493.9029600495,1.655988000000e-04,6.063313000000e-05,2.262319000000e-04
3089,61.7800000000,1494.3867369148,1.625089000000e-04,6.063313000000e-05,2.231420000000e-04
3090,61.8000000000,1494.8705137801,1.592509000000e-04,6.063313000000e-05,2.198840000000e-04
3091,61.8200000000,1495.3542906454,1.558258000000e-04,6.063313000000e-05,2.164589000000e-04
3092,61.8400000000,1495.8380675107,1.522348000000e-04,6.063313000000e-05,2.128680000000e-04
3093,61.8600000000,1496.3218443760,1.484792000000e-04,6.063313000000e-05,2.091124000000e-04
3094,61.8800000000,1496.8056212413,1.445604000000e-04,6.063313000000e-05,2.051936000000e-04
3095,61.9000000000,1497.2893981066,1.404799000000e-04,6.063313000000e-05,2.011130000000e-04
3096,61.9200000000,1497.7731749719,1.362392000000e-04,6.063313000000e-05,1.968724000000e-04
3097,61.9400000000,1498.2569518372,1.318401000000e-04,6.063313000000e-05,1.924733000000e-04
3098,61.9600000000,1498.7407287025,1.272844000000e-04,6.063313000000e-05,1.879175000000e-04
3099,61.9800000000,1499.2245055678,1.225739000000e-04,6.063313000000e-05,1.832070000000e-04
3100,62.0000000000,1499.7082824331,1.177106000000e-04,6.063313000000e-05,1.783437000000e-04
3101,62.0200000000,1500.1920592984,1.126966000000e-04,6.063313000000e-05,1.733297000000e-04
3102,62.0400000000,1500.6758361637,1.075342000000e-04,6.063313000000e-05,1.681673000000e-04
3103,62.0600000000,1501.1596130290,1.022255000000e-04,6.063313000000e-05,1.628587000000e-04
3104,62.0800000000,1501.6433898943,9.677307000000e-05,6.063313000000e-05,1.574062000000e-04
3105,62.1000000000,1502.1271667596,9.117927000000e-05,6.063313000000e-05,1.518124000000e-04
3106,62.1200000000,1502.6109436249,8.544669000000e-05,6.063313000000e-05,1.460798000000e-04
3107,62.1400000000,1503.0947204902,7.957801000000e-05,6.063313000000e-05,1.402111000000e-04
3108,62.1600000000,1503.5784973555,7.357597000000e-05,6.063313000000e-05,1.342091000000e-04
3109,62.1800000000,1504.0622742208,6.744341000000e-05,6.063313000000e-05,1.280765000000e-04
3110,62.2000000000,1504.5460510861,6.118326000000e-05,6.063313000000e-05,1.218164000000e-04
3111,62.2200000000,1505.0298279514,5.479852000000e-05,6.063313000000e-05,1.154316000000e-04
3112,62.2400000000,1505.5136048167,4.829229000000e-05,6.063313000000e-05,1.089254000000e-04
3113,62.2600000000,1505.9973816820,4.166774000000e-05,6.063313000000e-05,1.023009000000e-04
3114,62.2800000000,1506.4811585473,3.492813000000e-05,6.063313000000e-05,9.556126000000e-05
3115,62.3000000000,1506.9649354126,2.807678000000e-05,6.063313000000e-05,8.870991000000e-05
3116,62.3200000000,1507.4487122779,2.111710000000e-05,6.063313000000e-05,8.175023000000e-05
3117,62.3400000000,1507.9324891432,1.405254000000e-05,6.063313000000e-05,7.468567000000e-05
3118,62.3600000000,1508.4162660085,6.886658000000e-06,6.063313000000e-05,6.751979000000e-05
3119,62.3800000000,1508.9000428738,-3.769483000000e-07,6.063313000000e-05,6.025618000000e-05
3120,62.4000000000,1509.3838197391,-7.734612000000e-06,6.063313000000e-05,5.289852000000e-05
3121,62.4200000000,1509.8675966044,-1.518261000000e-05,6.063313000000e-05,4.545053000000e-05
3122,62.4400000000,1510.3513734697,-2.271715000000e-05,6.063313000000e-05,3.791598000000e-05
3123,62.4600000000,1510.8351503350,-3.033440000000e-05,6.063313000000e-05,3.029873000000e-05
3124,62.4800000000,1511.3189272003,-3.803048000000e-05,6.063313000000e-05,2.260265000000e-05
3125,62.5000000000,1511.8027040656,-4.580145000000e-05,6.063313000000e-05,1.483168000000e-05
3126,62.5200000000,1512.2864809309,-5.364333000000e-05,6.063313000000e-05,6.989800000000e-06
3127,62.5400000000,1512.7702577962,-6.155210000000e-05,6.063313000000e-05,-9.189717000000e-07
3128,62.5600000000,1513.2540346615,-6.952371000000e-05,6.063313000000e-05,-8.890578000000e-06
3129,62.5800000000,1513.7378115268,-7.755406000000e-05,6.063313000000e-05,-1.692093000000e-05
3130,62.6000000000,1514.2215883921,-8.563903000000e-05,6.063313000000e-05,-2.500589000000e-05
3131,62.6200000000,1514.7053652574,-9.377446000000e-05,6.063313000000e-05,-3.314133000000e-05
3132,62.6400000000,1515.1891421227,-1.019562000000e-04,6.063313000000e-05,-4.132306000000e-05
3133,62.6600000000,1515.6729189880,-1.101800000000e-04,6.063313000000e-05,-4.954688000000e-05
3134,62.6800000000,1516.1566958533,-1.184417000000e-04,6.063313000000e-05,-5.780858000000e-05
3135,62.7000000000,1516.6404727186,-1.267371000000e-04,6.063313000000e-05,-6.610394000000e-05
3136,62.7200000000,1517.1242495839,-1.350618000000e-04,6.063313000000e-05,-7.442870000000e-05
3137,62.7400000000,1517.6080264492,-1.434118000000e-04,6.063313000000e-05,-8.277862000000e-05
3138,62.7600000000,1518.0918033145,-1.517826000000e-04,6.063313000000e-05,-9.114945000000e-05
3139,62.7800000000,1518.5755801798,-1.601701000000e-04,6.063313000000e-05,-9.953693000000e-05
3140,62.8000000000,1519.0593570451,-1.685699000000e-04,6.063313000000e-05,-1.079368000000e-04
3141,62.8200000000,1519.5431339104,-1.769780000000e-04,6.063313000000e-05,-1.163448000000e-04
3142,62.8400000000,1520.0269107757,-1.853899000000e-04,6.063313000000e-05,-1.247568000000e-04
3143,62.8600000000,1520.5106876410,-1.938015000000e-04,6.063313000000e-05,-1.331684000000e-04
3144,62.8800000000,1520.9944645063,-2.022086000000e-04,6.063313000000e-05,-1.415754000000e-04
3145,62.9000000000,1521.4782413716,-2.106069000000e-04,6.063313000000e-05,-1.499738000000e-04
3146,62.9200000000,1521.9620182369,-2.189923000000e-04,6.063313000000e-05,-1.583592000000e-04
3147,62.9400000000,1522.4457951022,-2.273606000000e-04,6.063313000000e-05,-1.667275000000e-04
3148,62.9600000000,1522.9295719675,-2.357078000000e-04,6.063313000000e-05,-1.750746000000e-04
3149,62.9800000000,1523.4133488328,-2.440296000000e-04,6.063313000000e-05,-1.833964000000e-04
3150,63.0000000000,1523.8971256981,-2.523220000000e-04,6.063313000000e-05,-1.916889000000e-04
3151,63.0200000000,1524.3809025635,-2.605810000000e-04,6.063313000000e-05,-1.999479000000e-04
3152,63.0400000000,1524.8646794288,-2.688026000000e-04,6.063313000000e-05,-2.081694000000e-04
3153,63.0600000000,1525.3484562941,-2.769827000000e-04,6.063313000000e-05,-2.163496000000e-04
3154,63.0800000000,1525.8322331594,-2.851176000000e-04,6.063313000000e-05,-2.244844000000e-04
3155,63.1000000000,1526.3160100247,-2.932032000000e-04,6.063313000000e-05,-2.325701000000e-04
3156,63.1200000000,1526.7997868900,-3.012358000000e-04,6.063313000000e-05,-2.406027000000e-04
3157,63.1400000000,1527.2835637553,-3.092116000000e-04,6.063313000000e-05,-2.485784000000e-04
3158,63.1600000000,1527.7673406206,-3.171268000000e-04,6.063313000000e-05,-2.564936000000e-04
3159,63.1800000000,1528.2511174859,-3.249777000000e-04,6.063313000000e-05,-2.643445000000e-04
3160,63.2000000000,1528.7348943512,-3.327607000000e-04,6.063313000000e-05,-2.721275000000e-04
3161,63.2200000000,1529.2186712165,-3.404722000000e-04,6.063313000000e-05,-2.798390000000e-04
3162,63.2400000000,1529.7024480818,-3.481087000000e-04,6.063313000000e-05,-2.874755000000e-04
3163,63.2600000000,1530.1862249471,-3.556666000000e-04,6.063313000000e-05,-2.950335000000e-04
3164,63.2800000000,1530.6700018124,-3.631427000000e-04,6.063313000000e-05,-3.025096000000e-04
3165,63.3000000000,1531.1537786777,-3.705335000000e-04,6.063313000000e-05,-3.099004000000e-04
3166,63.3200000000,1531.6375555430,-3.778358000000e-04,6.063313000000e-05,-3.172026000000e-04
3167,63.3400000000,1532.1213324083,-3.850463000000e-04,6.063313000000e-05,-3.244131000000e-04
3168,63.3600000000,1532.6051092736,-3.921618000000e-04,6.063313000000e-05,-3.315287000000e-04
3169,63.3800000000,1533.0888861389,-3.991793000000e-04,6.063313000000e-05,-3.385461000000e-04
3170,63.4000000000,1533.5726630042,-4.060957000000e-04,6.063313000000e-05,-3.454626000000e-04
3171,63.4200000000,1534.0564398695,-4.129081000000e-04,6.063313000000e-05,-3.522749000000e-04
3172,63.4400000000,1534.5402167348,-4.196135000000e-04,6.063313000000e-05,-3.589804000000e-04
3173,63.4600000000,1535.0239936001,-4.262092000000e-04,6.063313000000e-05,-3.655761000000e-04
3174,63.4800000000,1535.5077704654,-4.326924000000e-04,6.063313000000e-05,-3.720593000000e-04
3175,63.5000000000,1535.9915473307,-4.390604000000e-04,6.063313000000e-05,-3.784272000000e-04
3176,63.5200000000,1536.4753241960,-4.453105000000e-04,6.063313000000e-05,-3.846774000000e-04
3177,63.5400000000,1536.9591010613,-4.514403000000e-04,6.063313000000e-05,-3.908072000000e-04
3178,63.5600000000,1537.4428779266,-4.574473000000e-04,6.063313000000e-05,-3.968142000000e-04
3179,63.5800000000,1537.9266547919,-4.633291000000e-04,6.063313000000e-05,-4.026960000000e-04
3180,63.6000000000,1538.4104316572,-4.690833000000e-04,6.063313000000e-05,-4.084502000000e-04
3181,63.6200000000,1538.8942085225,-4.747078000000e-04,6.063313000000e-05,-4.140746000000e-04
3182,63.6400000000,1539.3779853878,-4.802002000000e-04,6.063313000000e-05,-4.195671000000e-04
3183,63.6600000000,1539.8617622531,-4.855587000000e-04,6.063313000000e-05,-4.249255000000e-04
3184,63.6800000000,1540.3455391184,-4.907810000000e-04,6.063313000000e-05,-4.301479000000e-04
3185,63.7000000000,1540.8293159837,-4.958653000000e-04,6.063313000000e-05,-4.352322000000e-04
3186,63.7200000000,1541.3130928490,-5.008098000000e-04,6.063313000000e-05,-4.401766000000e-04
3187,63.7400000000,1541.7968697143,-5.056125000000e-04,6.063313000000e-05,-4.449794000000e-04
3188,63.7600000000,1542.2806465796,-5.102718000000e-04,6.063313000000e-05,-4.496387000000e-04
3189,63.7800000000,1542.7644234449,-5.147861000000e-04,6.063313000000e-05,-4.541530000000e-04
3190,63.8000000000,1543.2482003102,-5.191538000000e-04,6.063313000000e-05,-4.585207000000e-04
3191,63.8200000000,1543.7319771755,-5.233734000000e-04,6.063313000000e-05,-4.627403000000e-04
3192,63.8400000000,1544.2157540408,-5.274436000000e-04,6.063313000000e-05,-4.668104000000e-04
3193,63.8600000000,1544.6995309061,-5.313629000000e-04,6.063313000000e-05,-4.707297000000e-04
3194,63.8800000000,1545.1833077714,-5.351301000000e-04,6.063313000000e-05,-4.744970000000e-04
3195,63.9000000000,1545.6670846367,-5.387441000000e-04,6.063313000000e-05,-4.781109000000e-04
3196,63.9200000000,1546.1508615020,-5.422037000000e-04,6.063313000000e-05,-4.815706000000e-04
3197,63.9400000000,1546.6346383673,-5.455080000000e-04,6.063313000000e-05,-4.848748000000e-04
3198,63.9600000000,1547.1184152326,-5.486560000000e-04,6.063313000000e-05,-4.880228000000e-04
3199,63.9800000000,1547.6021920979,-5.516468000000e-04,6.063313000000e-05,-4.910137000000e-04
3200,64.0000000000,1548.0859689632,-5.544797000000e-04,6.063313000000e-05,-4.938465000000e-04
3201,64.0200000000,1548.5697458285,-5.571539000000e-04,6.063313000000e-05,-4.965208000000e-04
3202,64.0400000000,1549.0535226938,-5.596689000000e-04,6.063313000000e-05,-4.990358000000e-04
3203,64.0600000000,1549.5372995591,-5.620241000000e-04,6.063313000000e-05,-5.013910000000e-04
3204,64.0800000000,1550.0210764244,-5.642190000000e-04,6.063313000000e-05,-5.035859000000e-04
3205,64.1000000000,1550.5048532897,-5.662532000000e-04,6.063313000000e-05,-5.056201000000e-04
3206,64.1200000000,1550.9886301550,-5.681265000000e-04,6.063313000000e-05,-5.074934000000e-04
3207,64.1400000000,1551.4724070203,-5.698385000000e-04,6.063313000000e-05,-5.092054000000e-04
3208,64.1600000000,1551.9561838856,-5.713892000000e-04,6.063313000000e-05,-5.107561000000e-04
3209,64.1800000000,1552.4399607509,-5.727785000000e-04,6.063313000000e-05,-5.121453000000e-04
3210,64.2000000000,1552.9237376162,-5.740063000000e-04,6.063313000000e-05,-5.133731000000e-04
3211,64.2200000000,1553.4075144815,-5.750727000000e-04,6.063313000000e-05,-5.144396000000e-04
3212,64.2400000000,1553.8912913468,-5.759780000000e-04,6.063313000000e-05,-5.153448000000e-04
3213,64.2600000000,1554.3750682121,-5.767223000000e-04,6.063313000000e-05,-5.160891000000e-04
3214,64.2800000000,1554.8588450774,-5.773059000000e-04,6.063313000000e-05,-5.166728000000e-04
3215,64.3000000000,1555.3426219427,-5.777293000000e-04,6.063313000000e-05,-5.170961000000e-04
3216,64.3200000000,1555.8263988080,-5.779929000000e-04,6.063313000000e-05,-5.173597000000e-04
3217,64.3400000000,1556.3101756733,-5.780972000000e-04,6.063313000000e-05,-5.174641000000e-04
3218,64.3600000000,1556.7939525386,-5.780429000000e-04,6.063313000000e-05,-5.174098000000e-04
3219,64.3800000000,1557.2777294039,-5.778306000000e-04,6.063313000000e-05,-5.171975000000e-04
3220,64.4000000000,1557.7615062692,-5.774612000000e-04,6.063313000000e-05,-5.168281000000e-04
3221,64.4200000000,1558.2452831345,-5.769355000000e-04,6.063313000000e-05,-5.163023000000e-04
3222,64.4400000000,1558.7290599998,-5.762543000000e-04,6.063313000000e-05,-5.156212000000e-04
3223,64.4600000000,1559.2128368651,-5.754188000000e-04,6.063313000000e-05,-5.147856000000e-04
3224,64.4800000000,1559.6966137304,-5.744298000000e-04,6.063313000000e-05,-5.137967000000e-04
3225,64.5000000000,1560.1803905957,-5.732887000000e-04,6.063313000000e-05,-5.126556000000e-04
3226,64.5200000000,1560.6641674610,-5.719965000000e-04,6.063313000000e-05,-5.113634000000e-04
3227,64.5400000000,1561.1479443263,-5.705547000000e-04,6.063313000000e-05,-5.099215000000e-04
3228,64.5600000000,1561.6317211916,-5.689644000000e-04,6.063313000000e-05,-5.083313000000e-04
3229,64.5800000000,1562.1154980569,-5.672272000000e-04,6.063313000000e-05,-5.065941000000e-04
3230,64.6000000000,1562.5992749222,-5.653445000000e-04,6.063313000000e-05,-5.047114000000e-04
3231,64.6200000000,1563.0830517875,-5.633179000000e-04,6.063313000000e-05,-5.026848000000e-04
3232,64.6400000000,1563.5668286528,-5.611490000000e-04,6.063313000000e-05,-5.005159000000e-04
3233,64.6600000000,1564.0506055181,-5.588395000000e-04,6.063313000000e-05,-4.982063000000e-04
3234,64.6800000000,1564.5343823834,-5.563911000000e-04,6.063313000000e-05,-4.957579000000e-04
3235,64.7000000000,1565.0181592487,-5.538056000000e-04,6.063313000000e-05,-4.931725000000e-04
3236,64.7200000000,1565.5019361140,-5.510850000000e-04,6.063313000000e-05,-4.904519000000e-04
3237,64.7400000000,1565.9857129793,-5.482311000000e-04,6.063313000000e-05,-4.875980000000e-04
3238,64.7600000000,1566.4694898446,-5.452460000000e-04,6.063313000000e-05,-4.846129000000e-04
3239,64.7800000000,1566.9532667099,-5.421317000000e-04,6.063313000000e-05,-4.814985000000e-04
3240,64.8000000000,1567.4370435752,-5.388902000000e-04,6.063313000000e-05,-4.782571000000e-04
3241,64.8200000000,1567.9208204405,-5.355239000000e-04,6.063313000000e-05,-4.748907000000e-04
3242,64.8400000000,1568.4045973058,-5.320348000000e-04,6.063313000000e-05,-4.714017000000e-04
3243,64.8600000000,1568.8883741711,-5.284253000000e-04,6.063313000000e-05,-4.677921000000e-04
3244,64.8800000000,1569.3721510364,-5.246976000000e-04,6.063313000000e-05,-4.640645000000e-04
3245,64.9000000000,1569.8559279017,-5.208542000000e-04,6.063313000000e-05,-4.602211000000e-04
3246,64.9200000000,1570.3397047670,-5.168974000000e-04,6.063313000000e-05,-4.562643000000e-04
3247,64.9400000000,1570.8234816323,-5.128297000000e-04,6.063313000000e-05,-4.521966000000e-04
3248,64.9600000000,1571.3072584976,-5.086536000000e-04,6.063313000000e-05,-4.480205000000e-04
3249,64.9800000000,1571.7910353629,-5.043717000000e-04,6.063313000000e-05,-4.437385000000e-04
3250,65.0000000000,1572.2748122283,-4.999864000000e-04,6.063313000000e-05,-4.393533000000e-04
3251,65.0200000000,1572.7585890936,-4.955005000000e-04,6.063313000000e-05,-4.348674000000e-04
3252,65.0400000000,1573.2423659589,-4.909166000000e-04,6.063313000000e-05,-4.302835000000e-04
3253,65.0600000000,1573.7261428242,-4.862374000000e-04,6.063313000000e-05,-4.256043000000e-04
3254,65.0800000000,1574.2099196895,-4.814656000000e-04,6.063313000000e-05,-4.208324000000e-04
3255,65.1000000000,1574.6936965548,-4.766039000000e-04,6.063313000000e-05,-4.159707000000e-04
3256,65.1200000000,1575.1774734201,-4.716551000000e-04,6.063313000000e-05,-4.110220000000e-04
3257,65.1400000000,1575.6612502854,-4.666220000000e-04,6.063313000000e-05,-4.059889000000e-04
3258,65.1600000000,1576.1450271507,-4.615075000000e-04,6.063313000000e-05,-4.008744000000e-04
3259,65.1800000000,1576.6288040160,-4.563144000000e-04,6.063313000000e-05,-3.956812000000e-04
3260,65.2000000000,1577.1125808813,-4.510455000000e-04,6.063313000000e-05,-3.904124000000e-04
3261,65.2200000000,1577.5963577466,-4.457037000000e-04,6.063313000000e-05,-3.850706000000e-04
3262,65.2400000000,1578.0801346119,-4.402920000000e-04,6.063313000000e-05,-3.796589000000e-04
3263,65.2600000000,1578.5639114772,-4.348132000000e-04,6.063313000000e-05,-3.741801000000e-04
3264,65.2800000000,1579.0476883425,-4.292703000000e-04,6.063313000000e-05,-3.686372000000e-04
3265,65.3000000000,1579.5314652078,-4.236662000000e-04,6.063313000000e-05,-3.630330000000e-04
3266,65.3200000000,1580.0152420731,-4.180037000000e-04,6.063313000000e-05,-3.573706000000e-04
3267,65.3400000000,1580.4990189384,-4.122860000000e-04,6.063313000000e-05,-3.516528000000e-04
3268,65.3600000000,1580.9827958037,-4.065158000000e-04,6.063313000000e-05,-3.458827000000e-04
3269,65.3800000000,1581.4665726690,-4.006962000000e-04,6.063313000000e-05,-3.400631000000e-04
3270,65.4000000000,1581.9503495343,-3.948301000000e-04,6.063313000000e-05,-3.341970000000e-04
3271,65.4200000000,1582.4341263996,-3.889205000000e-04,6.063313000000e-05,-3.282873000000e-04
3272,65.4400000000,1582.9179032649,-3.829702000000e-04,6.063313000000e-05,-3.223370000000e-04
3273,65.4600000000,1583.4016801302,-3.769822000000e-04,6.063313000000e-05,-3.163490000000e-04
3274,65.4800000000,1583.8854569955,-3.709594000000e-04,6.063313000000e-05,-3.103262000000e-04
3275,65.5000000000,1584.3692338608,-3.649047000000e-04,6.063313000000e-05,-3.042716000000e-04
3276,65.5200000000,1584.8530107261,-3.588210000000e-04,6.063313000000e-05,-2.981879000000e-04
3277,65.5400000000,1585.3367875914,-3.527113000000e-04,6.063313000000e-05,-2.920781000000e-04
3278,65.5600000000,1585.8205644567,-3.465782000000e-04,6.063313000000e-05,-2.859451000000e-04
3279,65.5800000000,1586.3043413220,-3.404248000000e-04,6.063313000000e-05,-2.797917000000e-04
3280,65.6000000000,1586.7881181873,-3.342539000000e-04,6.063313000000e-05,-2.736207000000e-04
3281,65.6200000000,1587.2718950526,-3.280681000000e-04,6.063313000000e-05,-2.674350000000e-04
3282,65.6400000000,1587.7556719179,-3.218704000000e-04,6.063313000000e-05,-2.612373000000e-04
3283,65.6600000000,1588.2394487832,-3.156635000000e-04,6.063313000000e-05,-2.550303000000e-04
3284,65.6800000000,1588.7232256485,-3.094500000000e-04,6.063313000000e-05,-2.488169000000e-04
3285,65.7000000000,1589.2070025138,-3.032328000000e-04,6.063313000000e-05,-2.425997000000e-04
3286,65.7200000000,1589.6907793791,-2.970145000000e-04,6.063313000000e-05,-2.363813000000e-04
3287,65.7400000000,1590.1745562444,-2.907977000000e-04,6.063313000000e-05,-2.301646000000e-04
3288,65.7600000000,1590.6583331097,-2.845851000000e-04,6.063313000000e-05,-2.239520000000e-04
3289,65.7800000000,1591.1421099750,-2.783792000000e-04,6.063313000000e-05,-2.177461000000e-04
3290,65.8000000000,1591.6258868403,-2.721827000000e-04,6.063313000000e-05,-2.115496000000e-04
3291,65.8200000000,1592.1096637056,-2.659980000000e-04,6.063313000000e-05,-2.053648000000e-04
3292,65.8400000000,1592.5934405709,-2.598275000000e-04,6.063313000000e-05,-1.991944000000e-04
3293,65.8600000000,1593.0772174362,-2.536739000000e-04,6.063313000000e-05,-1.930408000000e-04
3294,65.8800000000,1593.5609943015,-2.475394000000e-04,6.063313000000e-05,-1.869063000000e-04
3295,65.9000000000,1594.0447711668,-2.414265000000e-04,6.063313000000e-05,-1.807934000000e-04
3296,65.9200000000,1594.5285480321,-2.353375000000e-04,6.063313000000e-05,-1.747043000000e-04
3297,65.9400000000,1595.0123248974,-2.292746000000e-04,6.063313000000e-05,-1.686415000000e-04
3298,65.9600000000,1595.4961017627,-2.232403000000e-04,6.063313000000e-05,-1.626071000000e-04
3299,65.9800000000,1595.9798786280,-2.172366000000e-04,6.063313000000e-05,-1.566034000000e-04
3300,66.0000000000,1596.4636554933,-2.112657000000e-04,6.063313000000e-05,-1.506326000000e-04
3301,66.0200000000,1596.9474323586,-2.053299000000e-04,6.063313000000e-05,-1.446968000000e-04
3302,66.0400000000,1597.4312092239,-1.994311000000e-04,6.063313000000e-05,-1.387980000000e-04
3303,66.0600000000,1597.9149860892,-1.935716000000e-04,6.063313000000e-05,-1.329384000000e-04
3304,66.0800000000,1598.3987629545,-1.877532000000e-04,6.063313000000e-05,-1.271200000000e-04
3305,66.1000000000,1598.8825398198,-1.819779000000e-04,6.063313000000e-05,-1.213448000000e-04
3306,66.1200000000,1599.3663166851,-1.762478000000e-04,6.063313000000e-05,-1.156147000000e-04
