# energy_eV,HSE_Re,HSE_Im,TDCDFT_Re,TDCDFT_Im
2.250000000000000000e+00,1.494574139729364326e+01,-3.520500271400910930e-01,3.620980814550826210e+01,-1.010899662454677189e-01
2.260000000000000231e+00,1.499671937929428367e+01,-3.524786596689149509e-01,3.652967229209988886e+01,-3.165900219810934696e-02
2.270000000000000018e+00,1.504882144537796407e+01,-3.513747491973627790e-01,3.683947735147710745e+01,3.393816195103093597e-02
2.280000000000000249e+00,1.510154511165999125e+01,-3.486472557340239420e-01,3.714101922692250923e+01,8.896195385171905279e-02
2.290000000000000036e+00,1.515437773010283529e+01,-3.443728238072690795e-01,3.743825244801130481e+01,1.270613315091272399e-01
2.300000000000000266e+00,1.520685053210602611e+01,-3.387930667648715866e-01,3.773717743038938011e+01,1.429310566154365081e-01
2.310000000000000053e+00,1.525858986313343735e+01,-3.322946869217165977e-01,3.804552711593096603e+01,1.329342789209396192e-01
2.319999999999999840e+00,1.530936023490704123e+01,-3.253739408880073070e-01,3.837226344125034672e+01,9.562976994766149430e-02
2.330000000000000071e+00,1.535909449326231879e+01,-3.185886164910493035e-01,3.872691212765744240e+01,3.214630619310331061e-02
2.339999999999999858e+00,1.540790757421287438e+01,-3.125020727113462238e-01,3.911878133949377911e+01,-5.364485647009518965e-02
2.350000000000000089e+00,1.545609189406770589e+01,-3.076248570274318639e-01,3.955612429807472097e+01,-1.551950788854576935e-01
2.359999999999999876e+00,1.550409424370467448e+01,-3.043598437578682869e-01,4.004531655279844671e+01,-2.635990731564731293e-01
2.370000000000000107e+00,1.555247595421682938e+01,-3.029566713973671499e-01,4.059012411867245618e+01,-3.681687061908331948e-01
2.379999999999999893e+00,1.560185987987765799e+01,-3.034804940919000327e-01,4.119113825039165988e+01,-4.572350990177414531e-01
2.390000000000000124e+00,1.565286921930628772e+01,-3.057987604604632814e-01,4.184544582413365532e+01,-5.191321787566063328e-01
2.399999999999999911e+00,1.570606420624392463e+01,-3.095880068437250054e-01,4.254659121000658928e+01,-5.432947037984914296e-01
2.410000000000000142e+00,1.576188312875527053e+01,-3.143606635699689456e-01,4.328486671577047673e+01,-5.213873421764486649e-01
2.419999999999999929e+00,1.582059391650144065e+01,-3.195098158943741051e-01,4.404794522805207890e+01,-4.483702225657224538e-01
2.430000000000000160e+00,1.588226167011569068e+01,-3.243679433344384133e-01,4.482184206327226406e+01,-3.234017706007260018e-01
2.439999999999999947e+00,1.594673606045044423e+01,-3.282740826154431635e-01,4.559216509774396542e+01,-1.504824386975739114e-01
2.450000000000000178e+00,1.601366062562201975e+01,-3.306427932378102619e-01,4.634558502214876086e+01,6.124652860323630960e-02
2.459999999999999964e+00,1.608250381793149586e+01,-3.310278776758655006e-01,4.707143317987468834e+01,2.976171079570049116e-01
2.470000000000000195e+00,1.615260941276644502e+01,-3.291740868895224881e-01,4.776331493918296900e+01,5.400043541493133592e-01
2.479999999999999982e+00,1.622326181344391216e+01,-3.250510233849882580e-01,4.842061371572914652e+01,7.663650609772052480e-01
2.490000000000000213e+00,1.629376008732515757e+01,-3.188650642648612754e-01,4.904975602254968692e+01,9.527245497001232133e-01
2.500000000000000000e+00,1.636349343653377630e+01,-3.110472248333125966e-01,4.966511219335198035e+01,1.075055926643557758e+00
2.510000000000000231e+00,1.643201037777130580e+01,-3.022172739548093512e-01,5.028942102209040144e+01,1.111462233949670475e+00
2.520000000000000018e+00,1.649907425035060271e+01,-2.931268631485784981e-01,5.095364916309959824e+01,1.044541535319668535e+00
2.530000000000000249e+00,1.656469878418604935e+01,-2.845866951345102924e-01,5.169622676611041356e+01,8.637904918981298419e-01
2.540000000000000036e+00,1.662915925656778882e+01,-2.773845965862255514e-01,5.256163789205253067e+01,5.678854707349227926e-01
2.550000000000000266e+00,1.669297709201437385e+01,-2.722025704490451670e-01,5.359838565310148084e+01,1.666733297832646288e-01
2.560000000000000053e+00,1.675687839767267917e+01,-2.695413373457477002e-01,5.485639522319091554e+01,-3.172921904959464801e-01
2.569999999999999840e+00,1.682172962180764841e+01,-2.696604581361413122e-01,5.638396010235075551e+01,-8.478176644568231612e-01
2.580000000000000071e+00,1.688845600318985163e+01,-2.725408686577021622e-01,5.822437544603219806e+01,-1.374864317602868535e+00
2.589999999999999858e+00,1.695795048377866010e+01,-2.778746467788010266e-01,6.041243416010659217e+01,-1.835157680846232875e+00
2.600000000000000089e+00,1.703098206269842052e+01,-2.850842445133861536e-01,6.297098438496743711e+01,-2.153657376566583181e+00
2.609999999999999876e+00,1.710811301433169973e+01,-2.933704928342633633e-01,6.590775899104306745e+01,-2.245882821331323775e+00
2.620000000000000107e+00,1.718963389593458402e+01,-3.017857067505795299e-01,6.921268744220155611e+01,-2.021038734569477135e+00
2.629999999999999893e+00,1.727552384082428105e+01,-3.093254833279873717e-01,7.285588723660885080e+01,-1.385832680565935782e+00
2.640000000000000124e+00,1.736544137675884159e+01,-3.150305836937067339e-01,7.678650627889899738e+01,-2.488286570985726864e-01
2.649999999999999911e+00,1.745874811844023000e+01,-3.180888682267332124e-01,8.093254994873609576e+01,1.474860894817489276e+00
2.660000000000000142e+00,1.755456442325614574e+01,-3.179267905972962271e-01,8.520177905212077007e+01,3.858774509269145003e+00
2.669999999999999929e+00,1.765185278434926630e+01,-3.142805407529202788e-01,8.948370969770633110e+01,6.960442833677934260e+00
2.680000000000000160e+00,1.774952169819001568e+01,-3.072385473473027151e-01,9.365268640646743847e+01,1.081712871003454879e+01
2.689999999999999947e+00,1.784654030518833068e+01,-2.972495895778052288e-01,9.757193879746643006e+01,1.544221587261277762e+01
2.700000000000000178e+00,1.794205253586421023e+01,-2.850940122495647100e-01,1.010984735406522788e+02,2.082247377684061718e+01
2.709999999999999964e+00,1.803547900074173782e+01,-2.718191907828421683e-01,1.040886004509310681e+02,2.691639004942976854e+01
2.720000000000000195e+00,1.812659553987679928e+01,-2.586441047653871839e-01,1.064038478995440471e+02,3.365371375222641603e+01
2.729999999999999982e+00,1.821557918508780816e+01,-2.468412772508703501e-01,1.079169909805099508e+02,4.093629444876484769e+01
2.740000000000000213e+00,1.830301515482249997e+01,-2.376070640018386748e-01,1.085178983102168502e+02,4.864023697203499097e+01
2.750000000000000000e+00,1.838986215893278953e+01,-2.319330243246595924e-01,1.081189014061260423e+02,5.661932332027735271e+01
2.760000000000000231e+00,1.847737740845172993e+01,-2.304916485367562162e-01,1.066594048617729129e+02,6.470958505066501232e+01
2.770000000000000018e+00,1.856700691159262107e+01,-2.335489416943675456e-01,1.041094856591244735e+02,7.273484576687849312e+01
2.780000000000000249e+00,1.866025047334173337e+01,-2.409142806718586327e-01,1.004722746594291323e+02,8.051299752087946615e+01
2.790000000000000036e+00,1.875851389816187265e+01,-2.519347150726329865e-01,9.578497044318724818e+01,8.786273051232022624e+01
2.800000000000000266e+00,1.886296287452819342e+01,-2.655367383819814409e-01,9.011840231924809075e+01,9.461040513501396276e+01
2.810000000000000053e+00,1.897439363981187199e+01,-2.803138840433699319e-01,8.357513197429891250e+01,1.005967412033763395e+02
2.819999999999999840e+00,1.909313465044529323e+01,-2.946537431925718709e-01,7.628615795302154368e+01,1.056830022269355425e+02
2.830000000000000071e+00,1.921899112333626292e+01,-3.068936295697791694e-01,6.840635981588519599e+01,1.097563730588573350e+02
2.839999999999999858e+00,1.935124062651890497e+01,-3.154905918941923182e-01,6.010888532492833747e+01,1.127342663052615848e+02
2.850000000000000089e+00,1.948868317696237185e+01,-3.191891941617181483e-01,5.157874054329601421e+01,1.145673447645574043e+02
2.859999999999999876e+00,1.962974396675943822e+01,-3.171697469778109735e-01,4.300588598834502818e+01,1.152411112128821884e+02
2.870000000000000107e+00,1.977262138482428711e+01,-3.091606381833847950e-01,3.457816933870125098e+01,1.147759896676725475e+02
2.879999999999999893e+00,1.991546796801243957e+01,-2.955010786108880350e-01,2.647443491497120505e+01,1.132258998960059273e+02
2.890000000000000124e+00,2.005658782969852183e+01,-2.771447801006108325e-01,1.885814146382149303e+01,1.106754051006926431e+02
2.899999999999999911e+00,2.019463143757471713e+01,-2.556004879751729297e-01,1.187179294893545567e+01,1.072355870334953352e+02
2.910000000000000142e+00,2.032876769499441139e+01,-2.328114313952508729e-01,5.632443405422486116e+00,1.030388690267675429e+02
2.919999999999999929e+00,2.045881431728502520e+01,-2.109820652946338970e-01,2.284787461138455544e-01,9.823306178212590112e+01
2.930000000000000160e+00,2.058531050056982892e+01,-1.923663402301355185e-01,-4.282191115228859424e+00,9.297494602013748022e+01
2.939999999999999947e+00,2.070952067734971891e+01,-1.790365426258231918e-01,-7.872473474528936421e+00,8.742372791967454759e+01
2.950000000000000178e+00,2.083336437548496889e+01,-1.726549563251798258e-01,-1.054499119507291027e+01,8.173470628039329711e+01
2.959999999999999964e+00,2.095927431861193568e+01,-1.742717900743408765e-01,-1.232964075230573719e+01,7.605347422386498124e+01
2.970000000000000195e+00,2.108999227975078483e+01,-1.841717494776325403e-01,-1.327998524294515903e+01,7.051094381666699462e+01
2.979999999999999982e+00,2.122831911483626754e+01,-2.017882668507060551e-01,-1.346872012575946087e+01,6.521943114257032903e+01
2.990000000000000213e+00,2.137684114866225471e+01,-2.256989208644822054e-01,-1.298249800022918699e+01,6.026997494859234195e+01
3.000000000000000000e+00,2.153765902100992236e+01,-2.537083800922782517e-01,-1.191643039402729798e+01,5.573098775179411746e+01
3.010000000000000231e+00,2.171214671947345565e+01,-2.830168829060213387e-01,-1.036859736583728697e+01,5.164825855618607875e+01
3.020000000000000018e+00,2.190076751377250730e+01,-3.104635600049061028e-01,-8.434888881647239600e+00,4.804624580420463786e+01
3.030000000000000249e+00,2.210296978432033654e+01,-3.328256398128022209e-01,-6.204475704463689567e+00,4.493052268669191562e+01
3.040000000000000036e+00,2.231717948204417823e+01,-3.471475873280182589e-01,-3.756163432200173347e+00,4.229116908228409955e+01
3.050000000000000266e+00,2.254089759915439117e+01,-3.510692826495500629e-01,-1.155823906655168543e+00,4.010684934332387996e+01
3.060000000000000053e+00,2.277090123478176054e+01,-3.431200704175517702e-01,1.544972963431071378e+00,3.834927631166986117e+01
3.070000000000000284e+00,2.300353645094872590e+01,-3.229463165506409328e-01,4.309082574229911700e+00,3.698774180361440500e+01
3.080000000000000071e+00,2.323508109358552787e+01,-2.914441387094928726e-01,7.112701124184440005e+00,3.599339370068781818e+01
3.089999999999999858e+00,2.346214709214060434e+01,-2.507760796272945902e-01,9.943189137383006582e+00,3.534295985635188231e+01
3.100000000000000089e+00,2.368208538203163371e+01,-2.042602133230991823e-01,1.279599059788702320e+01,3.502165816596814807e+01
3.109999999999999876e+00,2.389335329811589403e+01,-1.561317790020710639e-01,1.567089513994989503e+01,3.502508804144002852e+01
3.120000000000000107e+00,2.409580461200304313e+01,-1.111899619508220638e-01,1.856793491879685476e+01,3.535996780414880902e+01
3.129999999999999893e+00,2.429086657832377938e+01,-7.435476497791169981e-02,2.148323336470337352e+01,3.604366090530158573e+01
3.140000000000000124e+00,2.448157631815966440e+01,-5.016985531797319570e-02,2.440512820970751662e+01,3.710251652339034223e+01
3.149999999999999911e+00,2.467246014659349740e+01,-4.229568997211868853e-02,2.731087544266340927e+01,3.856913176979771407e+01
3.160000000000000142e+00,2.486925324956225936e+01,-5.304212654244534753e-02,3.016420497895944663e+01,4.047871824842301436e+01
3.169999999999999929e+00,2.507847234492388466e+01,-8.299037677238302324e-02,3.291394489326224004e+01,4.286482018245554571e+01
3.180000000000000160e+00,2.530686932298933911e+01,-1.307501516385489448e-01,3.549386229458303177e+01,4.575468050023203403e+01
3.189999999999999947e+00,2.556080794193195871e+01,-1.928891706904616588e-01,3.782378954121659831e+01,4.916458184026237888e+01
3.200000000000000178e+00,2.584561705229766559e+01,-2.640592788262112744e-01,3.981201944305892937e+01,5.309549921365969283e+01
3.209999999999999964e+00,2.616498127707139787e+01,-3.373270613566074494e-01,4.135886774491157070e+01,5.752938916816381010e+01
3.220000000000000195e+00,2.652043257250567621e+01,-4.046982746757786242e-01,4.236122097376117779e+01,6.242640721994992248e+01
3.229999999999999982e+00,2.691100299901876625e+01,-4.578061071848656960e-01,4.271781784764456091e+01,6.772329290188363871e+01
3.240000000000000213e+00,2.733309014765858436e+01,-4.887149244419528027e-01,4.233495746494973133e+01,7.333309311847315826e+01
3.250000000000000000e+00,2.778057229878231738e+01,-4.907754499098143652e-01,4.113229110055397797e+01,7.914631376659269790e+01
3.260000000000000231e+00,2.824519134292113165e+01,-4.594559025707704580e-01,3.904833916082072420e+01,8.503350175830159685e+01
3.270000000000000018e+00,2.871719904583554595e+01,-3.930678207545709180e-01,3.604538190243287232e+01,9.084917014958882930e+01
3.280000000000000249e+00,2.918623805888777412e+01,-2.933061297442929871e-01,3.211340169681704282e+01,9.643689367078097519e+01
3.290000000000000036e+00,2.964240510624783553e+01,-1.655309467241502241e-01,2.727280430722902693e+01,1.016353259950116978e+02
3.300000000000000266e+00,3.007742209545482126e+01,-1.873357831572141849e-02,2.157571390559531110e+01,1.062848284338043356e+02
3.310000000000000053e+00,3.048582353322586158e+01,1.348495303568019998e-01,1.510571731902165737e+01,1.102343563974791749e+02
3.320000000000000284e+00,3.086605740855279834e+01,2.804847588068508091e-01,7.976022307651920329e+00,1.133482277453511529e+02
3.330000000000000071e+00,3.122139307641281647e+01,4.020313855308476070e-01,3.260870165484348604e-01,1.155123975880827771e+02
3.339999999999999858e+00,3.156053456096982046e+01,4.833232104612932845e-01,-7.683132616677188054e+00,1.166398872700517302e+02
3.350000000000000089e+00,3.189785138626253058e+01,5.097617425641427502e-01,-1.587508935171794988e+01,1.166750597882966787e+02
3.359999999999999876e+00,3.225316112572551930e+01,4.700153972240286304e-01,-2.406440884755743426e+01,1.155964970750939216e+02
3.370000000000000107e+00,3.265102722006248115e+01,3.576997940324664893e-01,-3.206416488424526534e+01,1.134183124810779617e+02
3.379999999999999893e+00,3.311957046230099166e+01,1.729031459555128158e-01,-3.969328902295553263e+01,1.101898196156240459e+02
3.390000000000000124e+00,3.368883054352973261e+01,-7.658059797470946617e-02,-4.678373062121836057e+01,1.059935709896201530e+02
3.399999999999999911e+00,3.438875243813168936e+01,-3.744389086816499179e-01,-5.318699834891221201e+01,1.009418709646933507e+02
3.410000000000000142e+00,3.524690821396404061e+01,-6.955562207322706358e-01,-5.877975121043124318e+01,9.517195175882176272e+01
3.419999999999999929e+00,3.628609511883863803e+01,-1.006336080157542279e+00,-6.346816310837640174e+01,8.884007358416330646e+01
3.430000000000000160e+00,3.752197279811970532e+01,-1.265669919368361818e+00,-6.719085653232485811e+01,8.211486609710561879e+01
3.439999999999999947e+00,3.896091398406533557e+01,-1.426548298289227246e+00,-6.992028342843430266e+01,7.517026499928196870e+01
3.450000000000000178e+00,4.059824237811642433e+01,-1.438263210453992746e+00,-7.166251947515948473e+01,6.817841289450313980e+01
3.459999999999999964e+00,4.241701796170369931e+01,-1.249103099414038187e+00,-7.245552634690515958e+01,6.130288682143771695e+01
3.470000000000000195e+00,4.438750378753705661e+01,-8.093990830404748094e-01,-7.236601966162486121e+01,5.469258709224884285e+01
3.479999999999999982e+00,4.646741055482966942e+01,-7.474497561824711145e-02,-7.148515318612227532e+01,4.847657534886837993e+01
3.490000000000000213e+00,4.860296801962238789e+01,9.908118845448006251e-01,-6.992328827600739771e+01,4.276008743996702322e+01
3.500000000000000000e+00,5.073081841493905841e+01,2.411824764695442269e+00,-6.780415823854056612e+01,3.762187308403851915e+01
3.510000000000000231e+00,5.278067007647673137e+01,4.198960674263740422e+00,-6.525875832109849739e+01,3.311293420090280648e+01
3.520000000000000018e+00,5.467859331852156402e+01,6.347169668574106360e+00,-6.241929265959741713e+01,2.925665243504572288e+01
3.530000000000000249e+00,5.635078934811230766e+01,8.834675793000881683e+00,-5.941349041722320834e+01,2.605021886575890022e+01
3.540000000000000036e+00,5.772762055051538965e+01,1.162291013075938828e+01,-5.635956640881687463e+01,2.346720990588662659e+01
3.550000000000000266e+00,5.874766028012856367e+01,1.465745058886619212e+01,-5.336204974138361479e+01,2.146109693294728160e+01
3.560000000000000053e+00,5.936150507738923210e+01,1.786996980546800984e+01,-5.050864127254543945e+01,1.996943632064451890e+01
3.570000000000000284e+00,5.953509378093050231e+01,2.118112596261762093e+01,-4.786819144152394756e+01,1.891846316285468532e+01
3.580000000000000071e+00,5.925229697358120973e+01,2.450426582603278192e+01,-4.548981896768071920e+01,1.822780680021515209e+01
3.589999999999999858e+00,5.851657604205761487e+01,2.774974959263024488e+01,-4.340312267932767298e+01,1.781505873512252336e+01
3.600000000000000089e+00,5.735156208371973463e+01,3.082965746753914971e+01,-4.161937758966102763e+01,1.759995196640958071e+01
3.609999999999999876e+00,5.580046807375966011e+01,3.366260212949032393e+01,-4.013355587823145498e+01,1.750795250757350274e+01
3.620000000000000107e+00,5.392431926968191647e+01,3.617835235636385960e+01,-3.892697638491380019e+01,1.747311541650349653e+01
3.629999999999999893e+00,5.179906221988009207e+01,3.832197297784200174e+01,-3.797036426305828627e+01,1.744011510045450564e+01
3.640000000000000124e+00,4.951168698964588799e+01,4.005720566639021740e+01,-3.722709614260103450e+01,1.736541879943796118e+01
3.649999999999999911e+00,4.715556527706733192e+01,4.136885321628368928e+01,-3.665641499053543839e+01,1.721762891813400032e+01
3.660000000000000142e+00,4.482526419710438859e+01,4.226398492711724231e+01,-3.621642127305115366e+01,1.697707056987987784e+01
3.669999999999999929e+00,4.261113751758493606e+01,4.277184933049144888e+01,-3.586668060307057715e+01,1.663474223627138926e+01
3.680000000000000160e+00,4.059401981140624116e+01,4.294245858969406271e+01,-3.557032972709084362e+01,1.619077756530157330e+01
3.689999999999999947e+00,3.884035228775437076e+01,4.284389152983699489e+01,-3.529560899140584951e+01,1.565258370096710649e+01
3.700000000000000178e+00,3.739805125850347878e+01,4.255844406841546146e+01,-3.501679672269607124e+01,1.503282581950800711e+01
3.709999999999999964e+00,3.629339197065969103e+01,4.217783140409449061e+01,-3.471456579147546506e+01,1.434741937112052490e+01
3.720000000000000195e+00,3.552912396557285746e+01,4.179771058874818124e+01,-3.437582191436619183e+01,1.361367239452519051e+01
3.729999999999999982e+00,3.508396255186077184e+01,4.151184062684629339e+01,-3.399311450316984917e+01,1.284869240824961700e+01
3.740000000000000213e+00,3.491351880001913344e+01,4.140622657089660663e+01,-3.356373234725532484e+01,1.206813852758107508e+01
3.750000000000000000e+00,3.495264285187351305e+01,4.155360199480302441e+01,-3.308860722758586093e+01,1.128536263562359565e+01
3.760000000000000231e+00,3.511906788461294582e+01,4.200858990605243548e+01,-3.257114868231955285e+01,1.051094671725611640e+01
3.770000000000000018e+00,3.531816042657973043e+01,4.280384624410690009e+01,-3.201612337950359688e+01,9.752609716182641719e+00
3.780000000000000249e+00,3.544851220975711925e+01,4.394743468078754489e+01,-3.142867442966688429e+01,9.015428959551950783e+00
3.790000000000000036e+00,3.540805398987930630e+01,4.542160986599466810e+01,-3.081355158581879294e+01,8.302300193988621402e+00
3.800000000000000266e+00,3.510033638999331629e+01,4.718310300792303025e+01,-3.017459510098218445e+01,7.614547774787673085e+00
3.810000000000000053e+00,3.444060919342835803e+01,4.916491398604247820e+01,-2.951448667478036114e+01,6.952592971939397515e+00
3.820000000000000284e+00,3.336133957794747573e+01,5.127952374814027792e+01,-2.883475299373289147e+01,6.316593372845908050e+00
3.830000000000000071e+00,3.181684101467454795e+01,5.342335527545768770e+01,-2.813598316530306320e+01,5.706978949870203266e+00
3.839999999999999858e+00,2.978673598046938764e+01,5.548223631984875936e+01,-2.741820273588625412e+01,5.124828921830841821e+00
3.850000000000000089e+00,2.727804397065790809e+01,5.733755714295768513e+01,-2.668133526899815067e+01,4.572056052765674394e+00
3.859999999999999876e+00,2.432576718733709953e+01,5.887277533877180247e+01,-2.592567828954133091e+01,4.051389244072087337e+00
3.870000000000000107e+00,2.099193456769129540e+01,5.997989997535933071e+01,-2.515232374118225422e+01,3.566168894607165019e+00
3.879999999999999893e+00,1.736315491997433114e+01,6.056558983044894973e+01,-2.436346327511530774e+01,3.119990389308064493e+00
3.890000000000000124e+00,1.354681620231599837e+01,6.055652504494761246e+01,-2.356253444114331330e+01,2.716247420284399361e+00
3.899999999999999911e+00,9.666145074241025981e+00,5.990375629041236039e+01,-2.275418349618061953e+01,2.357637303763891801e+00
3.910000000000000142e+00,5.854404097968312293e+00,5.858579747499932466e+01,-2.194404210808339073e+01,2.045694256444994252e+00
3.919999999999999929e+00,2.248549653761361622e+00,5.661030297530716382e+01,-2.113833663486567715e+01,1.780413574088691719e+00
3.930000000000000160e+00,-1.017300759113512587e+00,5.401425349013366883e+01,-2.034336789540380863e+01,1.560020260915808699e+00
3.939999999999999947e+00,-3.818238818709176918e+00,5.086266054853458485e+01,-1.956491465495995996e+01,1.380920891862012834e+00
3.950000000000000178e+00,-6.044436964967005110e+00,4.724588308166126183e+01,-1.880762405150418104e+01,1.237858806607042839e+00
3.959999999999999964e+00,-7.606221170176553414e+00,4.327572518753775199e+01,-1.807445600651957207e+01,1.124271909688706828e+00
3.970000000000000195e+00,-8.438097730480929926e+00,3.908054780173003451e+01,-1.736624597629939259e+01,1.032831321403165914e+00
3.979999999999999982e+00,-8.501552814440429984e+00,3.479967485728930399e+01,-1.668144146282353191e+01,9.561198193473030571e-01
3.990000000000000213e+00,-7.786517877914027608e+00,3.057740421121315677e+01,-1.601605331812879740e+01,8.873931895058584374e-01
4.000000000000000000e+00,-6.311472003986042800e+00,2.655694391514397878e+01,-1.536384431228566427e+01,8.213567106928147954e-01
4.009999999999999787e+00,-4.122228788353292650e+00,2.287458538824340337e+01,-1.471675631721002908e+01,7.548840342013313220e-01
4.020000000000000462e+00,-1.289525865070229926e+00,1.965439802775759759e+01,-1.406555562502548540e+01,6.876071847365812229e-01
4.030000000000000249e+00,2.094404575575307792e+00,1.700368720046327908e+01,-1.340065526647453353e+01,6.223142420586464940e-01
4.040000000000000036e+00,5.920059191385432129e+00,1.500940274251029116e+01,-1.271305551664635836e+01,5.651048680797384760e-01
4.049999999999999822e+00,1.006542480740736778e+01,1.373562205890987364e+01,-1.199533061732836359e+01,5.252721382437852693e-01
4.060000000000000497e+00,1.440100769128852853e+01,1.322216502223801982e+01,-1.124258227772199881e+01,5.149006427224641635e-01
4.070000000000000284e+00,1.879486383973570440e+01,1.348433154222773922e+01,-1.045327943945911819e+01,5.481937970723621545e-01
4.080000000000000071e+00,2.311738218835505521e+01,1.451369108625104332e+01,-9.629909286024055604e+00,6.405658733996903997e-01
4.089999999999999858e+00,2.724560524606645373e+01,1.627980022857081011e+01,-8.779376184361055380e+00,8.075545893143779574e-01
4.099999999999999645e+00,3.106691506003839365e+01,1.873268240231427484e+01,-7.913102308131540141e+00,1.063626506813197370e+00
4.110000000000000320e+00,3.448196315460221228e+01,2.180587542165787340e+01,-7.046804816876132804e+00,1.420958639534508849e+00
4.120000000000000107e+00,3.740677737378263146e+01,2.541983802834128525e+01,-6.199948036092946424e+00,1.888284603124356753e+00
4.129999999999999893e+00,3.977403258229246319e+01,2.948550666838116996e+01,-5.394893286641394781e+00,2.469891916502007678e+00
4.139999999999999680e+00,4.153352237472274311e+01,3.390780692314363165e+01,-4.655791982449007271e+00,3.164848739665872213e+00
4.150000000000000355e+00,4.265191221477898864e+01,3.858894865377560279e+01,-4.007287582240940615e+00,3.966523997361923737e+00
4.160000000000000142e+00,4.311188835231452288e+01,4.343136744196013410e+01,-3.473107404999410619e+00,4.862445532946444438e+00
4.169999999999999929e+00,4.291083982691117882e+01,4.834021433273973400e+01,-3.074635011041392474e+00,5.834518088936782476e+00
4.179999999999999716e+00,4.205922212035395091e+01,5.322533799051775816e+01,-2.829557061168151755e+00,6.859598213365051933e+00
4.190000000000000391e+00,4.057875070570895559e+01,5.800274496772143351e+01,-2.750675038831840613e+00,7.910398472822435245e+00
4.200000000000000178e+00,3.850056181992240312e+01,6.259556190304143541e+01,-2.844962207082598393e+00,8.956670437073130486e+00
4.209999999999999964e+00,3.586345792963620482e+01,6.693455560481044131e+01,-3.112930410549604510e+00,9.966596465084530010e+00
4.219999999999999751e+00,3.271232878234958719e+01,7.095829123108792658e+01,-3.548350984477879777e+00,1.090830577688453751e+01
4.230000000000000426e+00,2.909680820638439513e+01,7.461302395754566419e+01,-4.138350591509776244e+00,1.175142167487987521e+01
4.240000000000000213e+00,2.507019465627782040e+01,7.785242519182010312e+01,-4.863877981925869953e+00,1.246854467006656009e+01
4.250000000000000000e+00,2.068863254202925006e+01,8.063724086200680574e+01,-5.700513258943936457e+00,1.303658077526353942e+01
4.259999999999999787e+00,1.601052401759429245e+01,8.293496757445339540e+01,-6.619568971751379927e+00,1.343783496454311965e+01
4.270000000000000462e+00,1.109611909684605813e+01,8.471961407061523630e+01,-7.589413820176618586e+00,1.366080592958401496e+01
4.280000000000000249e+00,6.007217123664594816e+00,8.597159240490077536e+01,-8.576936208288017838e+00,1.370063857141630237e+01
4.290000000000000036e+00,8.069055276775617402e-01,8.667775785380885623e+01,-9.549057219175173472e+00,1.355921364556024500e+01
4.299999999999999822e+00,-4.440737426408822408e+00,8.683159105421370327e+01,-1.047420124719722168e+01,1.324487795540814794e+01
4.310000000000000497e+00,-9.671041046709273559e+00,8.643349244289366595e+01,-1.132363749735765701e+01,1.277184174488037449e+01
4.320000000000000284e+00,-1.481929249191387399e+01,8.549113963999963062e+01,-1.207261636725697507e+01,1.215929084280935690e+01
4.330000000000000071e+00,-1.982147041616401850e+01,8.401984448444147802e+01,-1.270124047506121379e+01,1.143027822657039394e+01
4.339999999999999858e+00,-2.461517131840121309e+01,8.204283897995269115e+01,-1.319502955716314929e+01,1.061047187327598884e+01
4.350000000000000533e+00,-2.914071481901551408e+01,7.959141887720203101e+01,-1.354516015940384577e+01,9.726842305673400801e+00
4.360000000000000320e+00,-3.334239200379010981e+01,7.670487986151199777e+01,-1.374838338432704177e+01,8.806373796018220901e+00
4.370000000000000107e+00,-3.716980175386468943e+01,7.343019366628843159e+01,-1.380664532344902362e+01,7.874877885060311833e+00
4.379999999999999893e+00,-4.057920515998398514e+01,6.982138875930732524e+01,-1.372645369670071780e+01,6.955977247691834897e+00
4.389999999999999680e+00,-4.353481884220288833e+01,6.593862106995750594e+01,-1.351804935652404005e+01,6.070312907528677471e+00
4.400000000000000355e+00,-4.600996493721066116e+01,6.184694283296754236e+01,-1.319445171285785001e+01,5.235009582591324317e+00
4.410000000000000142e+00,-4.798799884882833311e+01,5.761480022488692043e+01,-1.277045218890772738e+01,4.463413947360432843e+00
4.419999999999999929e+00,-4.946294526357159071e+01,5.331231132435809172e+01,-1.226162932352248980e+01,3.765100329583885408e+00
4.429999999999999716e+00,-5.043978764304142004e+01,4.900939347961343628e+01,-1.168345330241587554e+01,3.146119310105365496e+00
4.440000000000000391e+00,-5.093437527438386070e+01,4.477382215296692891e+01,-1.105053712112766995e+01,2.609448219014190773e+00
4.450000000000000178e+00,-5.097293357116399903e+01,4.066931084397615592e+01,-1.037607718379243060e+01,2.155589755012411679e+00
4.459999999999999964e+00,-5.059118609392874077e+01,3.675370330823604093e+01,-9.671509106153594715e+00,1.783256727966422206e+00
4.469999999999999751e+00,-4.983311909164143572e+01,3.307736496823179806e+01,-8.946386164881941383e+00,1.490077712031486312e+00
4.480000000000000426e+00,-4.874943972583280782e+01,2.968185056272183076e+01,-8.208469624770243556e+00,1.273260291145267065e+00
4.490000000000000213e+00,-4.739579619474339722e+01,2.659891048619226694e+01,-7.464003443384918057e+00,1.130155292981901649e+00
4.500000000000000000e+00,-4.583084067144963569e+01,2.384988001852223505e+01,-6.718131818848776859e+00,1.058676304896749132e+00
4.509999999999999787e+00,-4.411422359800604198e+01,2.144547503751645223e+01,-5.975407701134150429e+00,1.057542914576652393e+00
