# energy_eV,HSE_Re,HSE_Im,TDCDFT_Re,TDCDFT_Im
2.250000000000000000e+00,1.495396070680927281e+01,-3.502035510829971665e-01,3.618020338479172437e+01,-4.336778626244745527e-01
2.260000000000000231e+00,1.500414165890148155e+01,-3.539948633236119080e-01,3.660661006971530895e+01,-4.601445548916008876e-01
2.270000000000000018e+00,1.505623641618849895e+01,-3.568819271172437024e-01,3.705436208934229825e+01,-4.665799391528738238e-01
2.280000000000000249e+00,1.511001756895116444e+01,-3.585782969185078994e-01,3.751953592056540288e+01,-4.502901772861686580e-01
2.290000000000000036e+00,1.516519255572341507e+01,-3.588586275336260734e-01,3.799753022150697035e+01,-4.095801564407157147e-01
2.300000000000000266e+00,1.522141919301046187e+01,-3.575735166190143755e-01,3.848328436161475707e+01,-3.439414996641587674e-01
2.310000000000000053e+00,1.527832454068670032e+01,-3.546604419257787799e-01,3.897154439618409327e+01,-2.541966831024788931e-01
2.319999999999999840e+00,1.533552612891426392e+01,-3.501500512850912461e-01,3.945716793255051158e+01,-1.425881714083457596e-01
2.330000000000000071e+00,1.539265440918604000e+01,-3.441673044217476440e-01,3.993545686379592041e+01,-1.280315294787546035e-02
2.339999999999999858e+00,1.544937518808992749e+01,-3.369272422304140924e-01,4.040250480731030791e+01,1.300733379919941923e-01
2.350000000000000089e+00,1.550541076519838768e+01,-3.287254567002864669e-01,4.085554439418124417e+01,2.796814519120631171e-01
2.359999999999999876e+00,1.556055853019284285e+01,-3.199236371843365290e-01,4.129327841086191597e+01,4.285872000093148837e-01
2.370000000000000107e+00,1.561470587918867636e+01,-3.109308593839995027e-01,4.171617827704817927e+01,5.685589586662695982e-01
2.379999999999999893e+00,1.566784048253078332e+01,-3.021815456239634323e-01,4.212673350937011918e+01,6.909145459316199389e-01
2.390000000000000124e+00,1.572005516851284312e+01,-2.941112431737480382e-01,4.252963669823402171e+01,7.869301841730187430e-01
2.399999999999999911e+00,1.577154696840515058e+01,-2.871315279613631533e-01,4.293189011409383937e+01,8.482993921764057088e-01
2.410000000000000142e+00,1.582261018367489314e+01,-2.816054332360121704e-01,4.334282232803398216e+01,8.676268844880467013e-01
2.419999999999999929e+00,1.587362366980832817e+01,-2.778248192555858309e-01,4.377400611777308370e+01,8.389400359239632676e-01
2.430000000000000160e+00,1.592503286464008028e+01,-2.759910375638581770e-01,4.423907234318377846e+01,7.581985218424024398e-01
2.439999999999999947e+00,1.597732740394042850e+01,-2.762001028255027246e-01,4.475341829840952101e+01,6.237814777419109502e-01
2.450000000000000178e+00,1.603101544503047649e+01,-2.784333718141464020e-01,4.533381314215009183e+01,4.369310183358323108e-01
2.459999999999999964e+00,1.608659604367483809e+01,-2.825544525117703043e-01,4.599790721868151167e+01,2.021312710180722394e-01
2.470000000000000195e+00,1.614453108615647992e+01,-2.883127397024744520e-01,4.676365624425499590e+01,-7.259676583282927143e-02
2.479999999999999982e+00,1.620521835627660323e+01,-2.953536134545221015e-01,4.764867527750402587e+01,-3.755022442300132157e-01
2.490000000000000213e+00,1.626896730905254884e+01,-3.032349623957381612e-01,4.866954095248016898e+01,-6.910283032266790748e-01
2.500000000000000000e+00,1.633597902663234436e+01,-3.114493250404333780e-01,4.984106347331741205e+01,-9.998641825718781462e-01
2.510000000000000231e+00,1.640633164972488345e+01,-3.194506003184014453e-01,5.117555221171077307e+01,-1.279133006221210067e+00
2.520000000000000018e+00,1.647997231680459507e+01,-3.266839828156475334e-01,5.268210029699336872e+01,-1.502718101658971017e+00
2.530000000000000249e+00,1.655671631522409726e+01,-3.326175471019373608e-01,5.436591425669452349e+01,-1.641725895234435351e+00
2.540000000000000036e+00,1.663625376899342712e+01,-3.367737539938265301e-01,5.622771449880984562e+01,-1.665078474302014833e+00
2.550000000000000266e+00,1.671816377656504926e+01,-3.387590909195729583e-01,5.826323120692119062e+01,-1.540224018320494936e+00
2.560000000000000053e+00,1.680193549013753440e+01,-3.382900953443483405e-01,6.046281806403749925e+01,-1.233948659558393723e+00
2.569999999999999840e+00,1.688699521872633369e+01,-3.352141459818883118e-01,6.281120318577841743e+01,-7.132691204160903631e-01
2.580000000000000071e+00,1.697273826364050819e+01,-3.295236373805882080e-01,6.528739281869967215e+01,5.361814361968601783e-02
2.589999999999999858e+00,1.705856387901157589e+01,-3.213624701896620195e-01,6.786473886774902553e+01,1.096358440863084871e+00
2.600000000000000089e+00,1.714391151123642132e+01,-3.110241777044952527e-01,7.051117630826354343e+01,2.441460134830354622e+00
2.609999999999999876e+00,1.722829632570018532e+01,-2.989414504428135611e-01,7.318963118477878993e+01,4.111345938170066994e+00
2.620000000000000107e+00,1.731134198849795425e+01,-2.856672922181930363e-01,7.585859438882448558e+01,6.123464459206059196e+00
2.629999999999999893e+00,1.739280874133679688e+01,-2.718485186648619267e-01,7.847285093645437826e+01,8.489491264150766270e+00
2.640000000000000124e+00,1.747261498980139649e+01,-2.581927663982355736e-01,8.098434922960595372e+01,1.121464672269481611e+01
2.649999999999999911e+00,1.755085091306875000e+01,-2.454305920651423112e-01,8.334318997224391978e+01,1.429715495967855432e+01
2.660000000000000142e+00,1.762778298534431087e+01,-2.342745810747902113e-01,8.549871019671878969e+01,1.772786443538452517e+01
2.669999999999999929e+00,1.770384875857246954e+01,-2.253776343382553338e-01,8.740063439034177861e+01,2.149004614820497849e+01
2.680000000000000160e+00,1.777964177030884230e+01,-2.192927405829495635e-01,8.900026212192889830e+01,2.555938034981959461e+01
2.689999999999999947e+00,1.785588698414727915e+01,-2.164365597080402381e-01,9.025165994572874695e+01,2.990413715941414097e+01
2.700000000000000178e+00,1.793340771429277325e+01,-2.170590332668745626e-01,9.111282476276599596e+01,3.448555074906960982e+01
2.709999999999999964e+00,1.801308550112157647e+01,-2.212210022135458753e-01,9.154678626645296902e+01,3.925838104320745003e+01
2.720000000000000195e+00,1.809581486161420116e+01,-2.287814571082328330e-01,9.152261757144921717e+01,4.417165132613736489e+01
2.729999999999999982e+00,1.818245521009190568e+01,-2.393955863366583059e-01,9.101632556617342118e+01,4.916954497018270587e+01
2.740000000000000213e+00,1.827378250693702100e+01,-2.525242440773640129e-01,9.001159584964345584e+01,5.419243985404567354e+01
2.750000000000000000e+00,1.837044332704343574e+01,-2.674548576225024843e-01,8.850037119146010411e+01,5.917805508665509961e+01
2.760000000000000231e+00,1.847291403283756139e+01,-2.833331632951635037e-01,8.648324714346696851e+01,6.406268150815368756e+01
2.770000000000000018e+00,1.858146758306804358e+01,-2.992045344377147198e-01,8.396967356736369936e+01,6.878246519788849866e+01
2.780000000000000249e+00,1.869615021002836386e+01,-3.140630777285882691e-01,8.097795624631852718e+01,7.327471193600575816e+01
2.790000000000000036e+00,1.881676976410425794e+01,-3.269061587458372276e-01,7.753505823712542622e+01,7.747918026146921022e+01
2.800000000000000266e+00,1.894289697280015616e+01,-3.367916051467563787e-01,7.367620601123952895e+01,8.133933143052263404e+01
2.810000000000000053e+00,1.907388021597679639e+01,-3.428945528405522025e-01,6.944431055558567323e+01,8.480350615713341256e+01
2.819999999999999840e+00,1.920887371022623213e+01,-3.445607681384207921e-01,6.488921830004144908e+01,8.782600043115488120e+01
2.830000000000000071e+00,1.934687825808858719e+01,-3.413533110542427140e-01,6.006681087157471666e+01,9.036801585410761106e+01
2.839999999999999858e+00,1.948679299017890187e+01,-3.330896075939649426e-01,5.503797613413026824e+01,9.239846367812707228e+01
2.850000000000000089e+00,1.962747584940326462e+01,-3.198663691798307451e-01,4.986747567633793921e+01,9.389460593622844442e+01
2.859999999999999876e+00,1.976780997463761125e+01,-3.020703235307828916e-01,4.462273580455519806e+01,9.484252155747272184e+01
2.870000000000000107e+00,1.990677267199314926e+01,-2.803733828843305020e-01,3.937259016669635514e+01,9.523739001162422824e+01
2.879999999999999893e+00,2.004350334574874637e+01,-2.557116439147291698e-01,3.418600238361558041e+01,9.508358967047060162e+01
2.890000000000000124e+00,2.017736662223115829e+01,-2.292484537297371505e-01,2.913079653898519084e+01,9.439461256243615139e+01
2.899999999999999911e+00,2.030800695426506408e+01,-2.023226472355913741e-01,2.427242214086212968e+01,9.319280140332686813e+01
2.910000000000000142e+00,2.043539124790024175e+01,-1.763839188103149547e-01,1.967277830497584645e+01,9.150891859797236805e+01
2.919999999999999929e+00,2.055983650351043579e+01,-1.529180901429764705e-01,1.538911952439802455e+01,8.938156023657046489e+01
2.930000000000000160e+00,2.068202009632591398e+01,-1.333657317403320330e-01,1.147306259689499086e+01,8.685643089179649223e+01
2.939999999999999947e+00,2.080297111324837900e+01,-1.190381466808868860e-01,7.969711199820654457e+00,8.398549721998129769e+01
2.950000000000000178e+00,2.092404208040103697e+01,-1.110350959130687182e-01,4.916911352634267374e+00,8.082603996907711519e+01
2.959999999999999964e+00,2.104686141830516988e+01,-1.101688065001188710e-01,2.344647703616888013e+00,7.743962500894242851e+01
2.970000000000000195e+00,2.117326800163116474e+01,-1.168987387647413417e-01,2.745873246111403265e-01,7.389101445838635129e+01
2.979999999999999982e+00,2.130523022679318146e+01,-1.312812870009413269e-01,-1.280225413687026581e+00,7.024703893933177312e+01
2.990000000000000213e+00,2.144475295017396377e+01,-1.529380545568939098e-01,-2.315522209526304831e+00,6.657545150630157593e+01
3.000000000000000000e+00,2.159377650026576134e+01,-1.810455927879383586e-01,-2.835814390813585106e+00,6.294378295373427079e+01
3.010000000000000231e+00,2.175407263979687400e+01,-2.143485514027098082e-01,-2.854250939706644008e+00,5.941821707368328020e+01
3.020000000000000018e+00,2.192714281636378004e+01,-2.511970926526702619e-01,-2.392337252551541393e+00,5.606250310168834972e+01
3.030000000000000249e+00,2.211412425805705340e+01,-2.896082206277613147e-01,-1.479522589137445721e+00,5.293692112416256634e+01
3.040000000000000036e+00,2.231570942042183603e+01,-3.273494240883824125e-01,-1.526655483686825132e-01,5.009731469351322630e+01
3.050000000000000266e+00,2.253208396133577551e+01,-3.620417863850878271e-01,1.544611977221649557e+00,4.759420336301915455e+01
3.060000000000000053e+00,2.276288781274269013e+01,-3.912785411099266031e-01,3.562671027228403453e+00,4.547198635425225888e+01
3.070000000000000284e+00,2.300720304808053740e+01,-4.127540086985689860e-01,5.846689930612845920e+00,4.376824713249045118e+01
3.080000000000000071e+00,2.326357114065185527e+01,-4.243969952379224586e-01,8.337574170711345545e+00,4.251316730181272163e+01
3.089999999999999858e+00,2.353004091277524878e+01,-4.245021217161401017e-01,1.097292864756016506e+01,4.172905693831755514e+01
3.100000000000000089e+00,2.380424704122480151e+01,-4.118522221011534090e-01,1.368807879009947470e+01,4.143000724109997890e+01
3.109999999999999876e+00,2.408351747325491132e+01,-3.858249324870173247e-01,1.641712655478673355e+01,4.162167016951482168e+01
3.120000000000000107e+00,2.436500658801783459e+01,-3.464769079954889142e-01,1.909402693516376459e+01,4.230116851765435371e+01
3.129999999999999893e+00,2.464584948254449870e+01,-2.945997510383291385e-01,2.165367019561709583e+01,4.345713861477067042e+01
3.140000000000000124e+00,2.492333144206186191e+01,-2.317427000791341674e-01,2.403295464268808956e+01,4.506990649548121297e+01
3.149999999999999911e+00,2.519506554046105151e+01,-1.601983826150192025e-01,2.617183438324701683e+01,4.711179692180721901e+01
3.160000000000000142e+00,2.545917047083063878e+01,-8.294943520499215017e-02,2.801432622748383494e+01,4.954757303384550227e+01
3.169999999999999929e+00,2.571444018093667339e+01,-3.575479026287251786e-03,2.950945972287019714e+01,5.233500264148665337e+01
3.180000000000000160e+00,2.596049672450559953e+01,7.387825760801099151e-02,3.061215430705012608e+01,5.542554524401033689e+01
3.189999999999999947e+00,2.619791796122338923e+01,1.450675358084151101e-01,3.128400780044946927e+01,5.876515179095635943e+01
3.200000000000000178e+00,2.642833235476777531e+01,2.055459885831194267e-01,3.149398098015950964e+01,6.229516700621392289e+01
3.209999999999999964e+00,2.665447411934775701e+01,2.509856846182859647e-01,3.121896383737377079e+01,6.595332183390057423e+01
3.220000000000000195e+00,2.688019332345599111e+01,2.774133071686830099e-01,3.044421036442635753e+01,6.967480129080233553e+01
3.229999999999999982e+00,2.711041722966046308e+01,2.814527060292307814e-01,2.916363037446430795e+01,7.339337080055719298e+01
3.240000000000000213e+00,2.735106107002173559e+01,2.605637564459706845e-01,2.737992894093823892e+01,7.704254202433256182e+01
3.250000000000000000e+00,2.760888855300511224e+01,2.132670390789306591e-01,2.510458655046176091e+01,8.055675738286160481e+01
3.260000000000000231e+00,2.789132458352591470e+01,1.393438761793623082e-01,2.235767596557831993e+01,8.387257097892461388e+01
3.270000000000000018e+00,2.820622485957696313e+01,4.000173896289062336e-02,1.916751504662391525e+01,8.692980256856453991e+01
3.280000000000000249e+00,2.856160908988556457e+01,-8.200402220700861444e-02,1.557015831617587764e+01,8.967264067692693175e+01
3.290000000000000036e+00,2.896536646122408598e+01,-2.222998022547431896e-01,1.160873377803042139e+01,9.205067098159052819e+01
3.300000000000000266e+00,2.942494358056598358e+01,-3.748806353159626625e-01,7.332635320700011228e+00,9.401980674686971895e+01
3.310000000000000053e+00,2.994702634492847793e+01,-5.321581805551574007e-01,2.796584825166704036e+00,9.554309942030400293e+01
3.320000000000000284e+00,3.053722798261970439e+01,-6.850712784791438414e-01,-1.940418268947972091e+00,9.659140950719186947e+01
3.330000000000000071e+00,3.119979581278369096e+01,-8.232580536403616422e-01,-6.816238836401562473e+00,9.714392050443507287e+01
3.339999999999999858e+00,3.193734905444323857e+01,-9.352859806600294368e-01,-1.176681534352579561e+01,9.718848195821819047e+01
3.350000000000000089e+00,3.275065927227569773e+01,-1.008933823881377423e+00,-1.672741009963774417e+01,9.672177154155136236e+01
3.359999999999999876e+00,3.363848378758965652e+01,-1.031517016601916525e+00,-2.163387230469859901e+01,9.574927033275525901e+01
3.370000000000000107e+00,3.459746064584968650e+01,-9.902459701234259670e-01,-2.642388470522379507e+01,9.428505009731763664e+01
3.379999999999999893e+00,3.562207157511597444e+01,-8.726050938589618999e-01,-3.103816446658746031e+01,9.235137619725763614e+01
3.390000000000000124e+00,3.670467687156980929e+01,-6.667390505942177859e-01,-3.542158951371703779e+01,8.997813462424811348e+01
3.399999999999999911e+00,3.783562340475801022e+01,-3.618320338252892787e-01,-3.952422309564250469e+01,8.720209641689389457e+01
3.410000000000000142e+00,3.900342405574338756e+01,5.153431552987076947e-02,-4.330221167331451682e+01,8.406603721795180206e+01
3.419999999999999929e+00,4.019500400451626376e+01,5.810583134249179826e-01,-4.671853436375992885e+01,8.061773379716075283e+01
3.430000000000000160e+00,4.139600649153220502e+01,1.232443904597457340e+00,-4.974358601582193273e+01,7.690886286330439248e+01
3.439999999999999947e+00,4.259114811372194964e+01,2.009185969568981545e+00,-5.235558043390685867e+01,7.299383028527167028e+01
3.450000000000000178e+00,4.376461149301598397e+01,2.912424540846739074e+00,-5.454076517223104048e+01,6.892856082836158294e+01
3.459999999999999964e+00,4.490046137896894152e+01,3.940874669582541401e+00,-5.629344453883031463e+01,6.476927960791647365e+01
3.470000000000000195e+00,4.598306900370820927e+01,5.090835807193865747e+00,-5.761581280748788458e+01,6.057131661713697923e+01
3.479999999999999982e+00,4.699752886378855266e+01,6.356281458697422337e+00,-5.851760495997362455e+01,5.638796488243454519e+01
3.490000000000000213e+00,4.793005210224729495e+01,7.729026651471337495e+00,-5.901557739242522160e+01,5.226942105503000136e+01
3.500000000000000000e+00,4.876832132139784903e+01,9.198967578267607692e+00,-5.913283574558926858e+01,4.826183461313428325e+01
3.510000000000000231e+00,4.950179296107157967e+01,1.075438475209689315e+01,-5.889803119847347546e+01,4.440648840902098016e+01
3.520000000000000018e+00,5.012193528856238345e+01,1.238229828498473140e+01,-5.834445005671368278e+01,4.073912916350285229e+01
3.530000000000000249e+00,5.062239249899483440e+01,1.406886159502541211e+01,-5.750902415277173674e+01,3.728946182621461247e+01
3.540000000000000036e+00,5.099906832707942073e+01,1.579977806415648267e+01,-5.643129136589540451e+01,3.408081664370276087e+01
3.550000000000000266e+00,5.125012581080072493e+01,1.756072400036280712e+01,-5.515233640891455735e+01,3.112999248282568487e+01
3.560000000000000053e+00,5.137590329504252651e+01,1.933776076616452499e+01,-5.371374189435511681e+01,2.844727462648465632e+01
3.570000000000000284e+00,5.137875027722584065e+01,2.111771915656048293e+01,-5.215657859744865732e+01,2.603662007488110675e+01
3.580000000000000071e+00,5.126279013038605825e+01,2.288854005088001387e+01,-5.052046182672927443e+01,2.389599852477036990e+01
3.589999999999999858e+00,5.103361994450695249e+01,2.463955700065228527e+01,-4.884269797531978696e+01,2.201787282487299535e+01
3.600000000000000089e+00,5.069796056348631907e+01,2.636170869598588595e+01,-4.715754176864146530e+01,2.038979896175430540e+01
3.609999999999999876e+00,5.026327223442827830e+01,2.804767209402627870e+01,-4.549558058323405874e+01,1.899512263640957954e+01
3.620000000000000107e+00,4.973735301782930662e+01,2.969191028724841885e+01,-4.388325764248961747e+01,1.781374733773188979e+01
3.629999999999999893e+00,4.912793814464499320e+01,3.129063280761181787e+01,-4.234254106771346926e+01,1.682294756290052717e+01
3.640000000000000124e+00,4.844231878956077253e+01,3.284166985942474071e+01,-4.089074085319328589e+01,1.599820050027874174e+01
3.649999999999999911e+00,4.768699822983881376e+01,3.434426579293324266e+01,-3.954047101793194940e+01,1.531401006675928400e+01
3.660000000000000142e+00,4.686740207891053700e+01,3.579880081167782180e+01,-3.829974963350098704e+01,1.474469863403946057e+01
3.669999999999999929e+00,4.598765725925802883e+01,3.720645329133884616e+01,-3.717222529284256893e+01,1.426514401100408058e+01
3.680000000000000160e+00,4.505045167774909487e+01,3.856881802699359696e+01,-3.615751500524917361e+01,1.385144216823965380e+01
3.689999999999999947e+00,4.405698328585706491e+01,3.988749808562538135e+01,-3.525163559049965301e+01,1.348147966837191092e+01
3.700000000000000178e+00,4.300700347062739581e+01,4.116368960888412687e+01,-3.444750848435267443e+01,1.313540365716063185e+01
3.709999999999999964e+00,4.189895567492751383e+01,4.239777980131916735e+01,-3.373551651163830911e+01,1.279598141805577605e+01
3.720000000000000195e+00,4.073020594839587716e+01,4.358897839580768618e+01,-3.310409065311279164e+01,1.244884573481026635e+01
3.729999999999999982e+00,3.949735795410453676e+01,4.473500208813722878e+01,-3.254030511683002658e+01,1.208262648154049401e+01
3.740000000000000213e+00,3.819664097344403331e+01,4.583182978887976589e+01,-3.203046008172748316e+01,1.168897281366085572e+01
3.750000000000000000e+00,3.682435583194276063e+01,4.687354409986235027e+01,-3.156063323956411892e+01,1.126247392620551757e+01
3.760000000000000231e+00,3.537736056905255566e+01,4.785227126529058239e+01,-3.111718362542286798e+01,1.080048945669847527e+01
3.770000000000000018e+00,3.385357523480141140e+01,4.875822808526940122e+01,-3.068719408041958729e+01,1.030290313951042869e+01
3.780000000000000249e+00,3.225248353108921151e+01,4.957988005023573663e+01,-3.025884190158794240e+01,9.771815195450589187e+00
3.790000000000000036e+00,3.057560821171421495e+01,5.030421041837009710e+01,-2.982169066227273646e+01,9.211190120558367056e+00
3.800000000000000266e+00,2.882693726639902465e+01,5.091709528959065523e+01,-2.936689968748768464e+01,8.626477007405084052e+00
3.810000000000000053e+00,2.701327895797331635e+01,5.140377511305490543e+01,-2.888735110087487357e+01,8.024219305440595917e+00
3.820000000000000284e+00,2.514452573935701452e+01,5.174940868543770733e+01,-2.837769758969923473e+01,7.411670046219096086e+00
3.830000000000000071e+00,2.323380989239809580e+01,5.193969173381732674e+01,-2.783433694176463646e+01,6.796427091766436668e+00
3.839999999999999858e+00,2.129753731327660304e+01,5.196151879577509902e+01,-2.725532189122755966e+01,6.186100998169902887e+00
3.850000000000000089e+00,1.935529009665429712e+01,5.180366445629022110e+01,-2.664021578855673411e+01,5.588025726810745830e+00
3.859999999999999876e+00,1.742959329320987294e+01,5.145745819613822647e+01,-2.598990602701775288e+01,5.009019799544340401e+00
3.870000000000000107e+00,1.554554626102565962e+01,5.091742623866198869e+01,-2.530638798336025275e+01,4.455202705187577550e+00
3.879999999999999893e+00,1.373032421356292154e+01,5.018187390490427902e+01,-2.459253245915377306e+01,3.931868547723855745e+00
3.890000000000000124e+00,1.201256069054819342e+01,4.925338311766688548e+01,-2.385184926199793765e+01,3.443416202405502613e+00
3.899999999999999911e+00,1.042162654722618598e+01,4.813920181109971708e+01,-2.308825868662127334e+01,2.993332726122869492e+00
3.910000000000000142e+00,8.986825483262469660e+00,4.685150504391368287e+01,-2.230588130939681690e+01,2.584224551290319472e+00
3.919999999999999929e+00,7.736529940558286356e+00,4.540751148519841252e+01,-2.150885477796047240e+01,2.217889159252165232e+00
3.930000000000000160e+00,6.697284235949481968e+00,4.382944351337256705e+01,-2.070118425539897089e+01,1.895418541096477005e+00
3.939999999999999947e+00,5.892903934021641810e+00,4.214432428430519195e+01,-1.988663096938778452e+01,1.617324850269397984e+00
3.950000000000000178e+00,5.343601613063800215e+00,4.038361060516844248e+01,-1.906864102794102678e+01,1.383678249322509490e+00
3.959999999999999964e+00,5.065169275561399509e+00,3.858266610169080479e+01,-1.825031440135706973e+01,1.194247046812580537e+00
3.970000000000000195e+00,5.068246684015366377e+00,3.678008478542797377e+01,-1.743441183520260296e+01,1.048630782675863182e+00
3.979999999999999982e+00,5.357702883072726685e+00,3.501688051112123645e+01,-1.662339554280717735e+01,9.463779047508414921e-01
3.990000000000000213e+00,5.932155158526644101e+00,3.333556276581482081e+01,-1.581949790549552759e+01,8.870810222568642489e-01
4.000000000000000000e+00,6.783645777963291934e+00,3.177912356921430614e+01,-1.502481114629299341e+01,8.704443473604446257e-01
4.009999999999999787e+00,7.897492185218133898e+00,3.038996382805681407e+01,-1.424139008149773034e+01,8.963197573880241631e-01
4.020000000000000462e+00,9.252321038388668484e+00,2.920879014257493012e+01,-1.347135961831656026e+01,9.647098362874643174e-01
4.030000000000000249e+00,1.082029076869039663e+01,2.827351470919755627e+01,-1.271701865993052927e+01,1.075738191898827800e+00
4.040000000000000036e+00,1.256750139076830841e+01,2.761819153515666869e+01,-1.198093248692817525e+01,1.229589205635896576e+00
4.049999999999999822e+00,1.445458431887059270e+01,2.727202165068062101e+01,-1.126600647319009951e+01,1.426421070149194170e+00
4.060000000000000497e+00,1.643745914355807614e+01,2.725845838522430853e+01,-1.057553511643889976e+01,1.666257435340370296e+00
4.070000000000000284e+00,1.846823890016766967e+01,2.759444111665994015e+01,-9.913221757099394793e+00,1.948864153504826335e+00
4.080000000000000071e+00,2.049626049939063321e+01,2.828978229416052770e+01,-9.283165952240025831e+00,2.273618445202306937e+00
4.089999999999999858e+00,2.246921285822289249e+01,2.934672809758839307e+01,-8.689817186105925018e+00,2.639378269956045742e+00
4.099999999999999645e+00,2.433433200630850735e+01,3.075970797824680147e+01,-8.137895354169607742e+00,3.044359768443856584e+00
4.110000000000000320e+00,2.603963015743126874e+01,3.251528270069317728e+01,-7.632280173541390766e+00,3.486030350855623627e+00
4.120000000000000107e+00,2.753512450316724980e+01,3.459229456253839885e+01,-7.177873272979029551e+00,3.961024361130050409e+00
4.129999999999999893e+00,2.877403134297609455e+01,3.696221740814294066e+01,-6.779438131916362131e+00,4.465087285100449499e+00
4.139999999999999680e+00,2.971389211183230827e+01,3.958969807481260261e+01,-6.441424211172447123e+00,4.993053241046220947e+00
4.150000000000000355e+00,3.031759986489568348e+01,4.243327521380595613e+01,-6.167782501725295852e+00,5.538859052725236154e+00
4.160000000000000142e+00,3.055429775493280431e+01,4.544625619881681899e+01,-5.961780279269884630e+00,6.095596623826196492e+00
4.169999999999999929e+00,3.040012488587778350e+01,4.857772823924946692e+01,-5.825823072944630532e+00,6.655603679295155395e+00
4.179999999999999716e+00,2.983878951023157100e+01,5.177367599838286338e+01,-5.761291733203909082e+00,7.210591284561514769e+00
4.190000000000000391e+00,2.886195470093534254e+01,5.497817509290388216e+01,-5.768402027389765152e+00,7.751804967776108057e+00
4.200000000000000178e+00,2.746942719459126536e+01,5.813462890364525038e+01,-5.846093426680718075e+00,8.270214817433881649e+00
4.209999999999999964e+00,2.566914588632029393e+01,6.118701520667841010e+01,-5.991952711320575276e+00,8.756728665556822833e+00
4.219999999999999751e+00,2.347697226692717365e+01,6.408110925268263713e+01,-6.202176758963437564e+00,9.202421442941616903e+00
4.230000000000000426e+00,2.091629074279603273e+01,6.676565105902020036e+01,-6.471577447999636412e+00,9.598773044817306754e+00
4.240000000000000213e+00,1.801743208965144660e+01,6.919342677764589666e+01,-6.793630063517465345e+00,9.937906597492288441e+00
4.250000000000000000e+00,1.481693809966308528e+01,7.132223697636510451e+01,-7.160565000455417106e+00,1.021281888146274852e+01
4.259999999999999787e+00,1.135668964457605590e+01,7.311572840706848808e+01,-7.563500978934667884e+00,1.041759484360948917e+01
4.270000000000000462e+00,7.682923777689176781e+00,7.454407019585619310e+01,-7.992616480766379539e+00,1.054759860802132465e+01
4.280000000000000249e+00,3.845168045093085407e+00,7.558446022239284900e+01,-8.437354739072533860e+00,1.059963414797521075e+01
4.290000000000000036e+00,-1.048781871820119171e-01,7.622145259381458970e+01,-8.886656413579853364e+00,1.057206977723046570e+01
4.299999999999999822e+00,-4.114484885476508147e+00,7.644710239089910431e+01,-9.329213102941459113e+00,1.046492181552974543e+01
4.310000000000000497e+00,-8.131024710993562721e+00,7.626092910038782691e+01,-9.753734113469993972e+00,1.027989413336530156e+01
4.320000000000000284e+00,-1.210306945612121510e+01,7.566970518305346616e+01,-1.014921844176504528e+01,1.002037173291533811e+01
4.330000000000000071e+00,-1.598142238458547482e+01,7.468708090994135773e+01,-1.050522374719613516e+01,9.691368021875636174e+00
4.339999999999999858e+00,-1.972006201551333859e+01,7.333306079344093575e+01,-1.081212418890332927e+01,9.299426931135066354e+00
4.350000000000000533e+00,-2.327697623430034568e+01,7.163335053051478951e+01,-1.106134937079428227e+01,8.852482464384220151e+00
4.360000000000000320e+00,-2.661486946076158944e+01,6.961859627156232477e+01,-1.124559725770979846e+01,8.359679600185101478e+00
4.370000000000000107e+00,-2.970172981758997111e+01,6.732354016528975649e+01,-1.135901476926555276e+01,7.831161652532032669e+00
4.379999999999999893e+00,-3.251124767323636178e+01,6.478611747031852985e+01,-1.139734079098798070e+01,7.277830198876967138e+00
4.389999999999999680e+00,-3.502308143514632377e+01,6.204652105847584664e+01,-1.135800752625267940e+01,6.711084476886399308e+00
4.400000000000000355e+00,-3.722297089779367241e+01,5.914625888004242427e+01,-1.124019740469933737e+01,6.142547712861115450e+00
4.410000000000000142e+00,-3.910270266963812702e+01,5.612722896010908613e+01,-1.104485411884497736e+01,5.583788164167355461e+00
4.419999999999999929e+00,-4.065993609124853236e+01,5.303083481272064148e+01,-1.077464773584692637e+01,5.046042731900032052e+00
4.429999999999999716e+00,-4.189790150711018413e+01,4.989716188015599130e+01,-1.043389518226655355e+01,4.539950832988864704e+00
4.440000000000000391e+00,-4.282498567907522613e+01,4.676423282869015452e+01,-1.002843868526082538e+01,4.075305825124065251e+00
4.450000000000000178e+00,-4.345422146445336153e+01,4.366735637120100932e+01,-9.565485936578999926e+00,3.660830671869327091e+00
4.459999999999999964e+00,-4.380270058341736927e+01,4.063858085981033241e+01,-9.053416793395408391e+00,3.303983743440447540e+00
4.469999999999999751e+00,-4.389092934872862628e+01,3.770626032001326422e+01,-8.501562215087629326e+00,3.010799699755921210e+00
4.480000000000000426e+00,-4.374214762833251768e+01,3.489473700136264256e+01,-7.919961836158853075e+00,2.785769328863680894e+00
4.490000000000000213e+00,-4.338163108192356532e+01,3.222414101322993218e+01,-7.319107077399991113e+00,2.631761050427197990e+00
4.500000000000000000e+00,-4.283599589930834384e+01,2.971030430260602273e+01,-6.709676991137579094e+00,2.549985576527313391e+00
4.509999999999999787e+00,-4.213252393126964535e+01,2.736478320725034408e+01,-6.102274119256987817e+00,2.540003986688130322e+00
4.520000000000000462e+00,-4.129852431648760813e+01,2.519498115980253061e+01,-5.507167517786362154e+00,2.599778256020322864e+00
