# energy_eV,HSE_Re,HSE_Im,TDCDFT_Re,TDCDFT_Im
4.490000000000000213e+00,-3.332152837024720071e+01,3.768533815724570246e+01,-6.751954106266987665e+00,5.474336738556973891e+00
4.500000000000000000e+00,-3.384650703484738443e+01,3.596101101252590126e+01,-6.541153359224547437e+00,5.405002613180390547e+00
4.509999999999999787e+00,-3.426112846136675927e+01,3.423424091144743642e+01,-6.323901321625190697e+00,5.349562556319407136e+00
4.520000000000000462e+00,-3.456746200051497198e+01,3.251376608187280226e+01,-6.101978889974770226e+00,5.308691071379153748e+00
4.530000000000000249e+00,-3.476834223031071502e+01,3.080791428792829478e+01,-5.877217047723498844e+00,5.282815752565477752e+00
4.540000000000000036e+00,-3.486730564350035166e+01,2.912453368039231449e+01,-5.651463845365496397e+00,5.272114877062809235e+00
4.549999999999999822e+00,-3.486852116766471710e+01,2.747093259614422678e+01,-5.426551515621085287e+00,5.276519329184616858e+00
4.560000000000000497e+00,-3.477671573073473610e+01,2.585382882449374264e+01,-5.204264286042992183e+00,5.295718781716030499e+00
4.570000000000000284e+00,-3.459709612179995020e+01,2.427930869766721145e+01,-4.986307433626141261e+00,5.329171987567550062e+00
4.580000000000000071e+00,-3.433526841330099444e+01,2.275279620068673836e+01,-4.774278099159481314e+00,5.376120966210514496e+00
4.589999999999999858e+00,-3.399715620613546463e+01,2.127903213506520785e+01,-4.569638343746840192e+00,5.435608805284095624e+00
4.600000000000000533e+00,-3.358891893441910526e+01,1.986206321379407314e+01,-4.373690886880639006e+00,5.506500739263698208e+00
4.610000000000000320e+00,-3.311687142250460880e+01,1.850524081453884762e+01,-4.187557915531832542e+00,5.587508115061866398e+00
4.620000000000000107e+00,-3.258740582455408230e+01,1.721122897615600777e+01,-4.012163297877989088e+00,5.677214809667272100e+00
4.629999999999999893e+00,-3.200691699796771417e+01,1.598202109277500682e+01,-3.848218474564148117e+00,5.774105628049553296e+00
4.639999999999999680e+00,-3.138173226801186644e+01,1.481896464167749627e+01,-3.696212235873453267e+00,5.876596181058469703e+00
4.650000000000000355e+00,-3.071804643403119783e+01,1.372279317775980800e+01,-3.556404526019335322e+00,5.983063723264293365e+00
4.660000000000000142e+00,-3.002186274979463221e+01,1.269366473985062171e+01,-3.428824347114514559e+00,6.091878419811309620e+00
4.669999999999999929e+00,-2.929894048410658058e+01,1.173120574368736513e+01,-3.313271766390687212e+00,6.201434509424306185e+00
4.679999999999999716e+00,-2.855474953518999826e+01,1.083455938369582938e+01,-3.209323962080035564e+00,6.310180837605911641e+00
4.690000000000000391e+00,-2.779443243595146384e+01,1.000243753130728308e+01,-3.116345177134427047e+00,6.416650249536613337e+00
4.700000000000000178e+00,-2.702277394953518552e+01,9.233175101524448536e+00,-3.033500386708946728e+00,6.519487355845568821e+00
4.709999999999999964e+00,-2.624417831796808187e+01,8.524785861581317903e+00,-2.959772426056316075e+00,6.617474215742782384e+00
4.719999999999999751e+00,-2.546265409355956777e+01,7.875018675336608709e+00,-2.893982271073660684e+00,6.709553520357358636e+00
4.730000000000000426e+00,-2.468180635526820410e+01,7.281413213657757844e+00,-2.834812115016149825e+00,6.794848903778191840e+00
4.740000000000000213e+00,-2.390483599257802894e+01,6.741354213405316820e+00,-2.780830842542583614e+00,6.872682059419624068e+00
4.750000000000000000e+00,-2.313454562943961790e+01,6.252123434360252752e+00,-2.730521466867377622e+00,6.942586394039409470e+00
4.759999999999999787e+00,-2.237335166221179250e+01,5.810948542973775943e+00,-2.682310067819625665e+00,7.004317010068549898e+00
4.770000000000000462e+00,-2.162330179972693500e+01,5.415048242385569033e+00,-2.634595748383297131e+00,7.057856867880945906e+00
4.780000000000000249e+00,-2.088609742179394146e+01,5.061673067836210294e+00,-2.585781115014382792e+00,7.103419042220043167e+00
4.790000000000000036e+00,-2.016312001553293598e+01,4.748141373334713755e+00,-2.534302782769494389e+00,7.141445050189805244e+00
4.799999999999999822e+00,-1.945546090753892443e+01,4.471870147119715533e+00,-2.478661409978761831e+00,7.172599290996738652e+00
4.810000000000000497e+00,-1.876395348430357046e+01,4.230400407897601411e+00,-2.417450778669253175e+00,7.197759699014580903e+00
4.820000000000000284e+00,-1.808920708361931062e+01,4.021417048894016411e+00,-2.349385455892011532e+00,7.218004770788099655e+00
4.830000000000000071e+00,-1.743164174558331680e+01,3.842763110288445638e+00,-2.273326597111390512e+00,7.234597182409119753e+00
4.839999999999999858e+00,-1.679152303277244229e+01,3.692448570567847810e+00,-2.188305485363830183e+00,7.248964265463469836e+00
4.850000000000000533e+00,-1.616899616436176856e+01,3.568653851795811516e+00,-2.093544438374292938e+00,7.262675656719513206e+00
4.860000000000000320e+00,-1.556411875737756034e+01,3.469728330964097385e+00,-1.988474759544309745e+00,7.277418478252040579e+00
4.870000000000000107e+00,-1.497689152862774797e+01,3.394184237853743902e+00,-1.872751456935854542e+00,7.294970440212324547e+00
4.879999999999999893e+00,-1.440728638170071996e+01,3.340686397775910255e+00,-1.746264506259374016e+00,7.317171287510899624e+00
4.889999999999999680e+00,-1.385527138313629436e+01,3.308038343995922226e+00,-1.609146488575710521e+00,7.345893033927931803e+00
4.900000000000000355e+00,-1.332083221871429579e+01,3.295165378621190300e+00,-1.461776490059918832e+00,7.383009442371085918e+00
4.910000000000000142e+00,-1.280398981294213101e+01,3.301095201559895109e+00,-1.304780208855377044e+00,7.430365218038986086e+00
4.919999999999999929e+00,-1.230481389035002238e+01,3.324936754397961547e+00,-1.139026271873230023e+00,7.489745382108189631e+00
4.929999999999999716e+00,-1.182343235422094452e+01,3.365857939527800546e+00,-9.656188214876468834e-01,7.562845287340027589e+00
4.940000000000000391e+00,-1.136003645498032100e+01,3.423062874683821200e+00,-7.858864875866375943e-01,7.651241723904479208e+00
4.950000000000000178e+00,-1.091488181480667841e+01,3.495769329543830128e+00,-6.013679135492830952e-01,7.756365544044289351e+00
4.959999999999999964e+00,-1.048828546533248840e+01,3.583186964829742749e+00,-4.137940546715761503e-01,7.879476208351403166e+00
4.969999999999999751e+00,-1.008061913993093839e+01,3.684496956202218065e+00,-2.250675136529580733e-01,8.021638624881243018e+00
4.980000000000000426e+00,-9.692299139523148810e+00,3.798833536214707873e+00,-3.723921935471263822e-02,8.183702615649387724e+00
4.990000000000000213e+00,-9.323773159753017126e+00,3.925267928880028290e+00,1.475172084013329776e-01,8.366285303863325140e+00
5.000000000000000000e+00,-8.975504526608565570e+00,4.062795084373368226e+00,3.269330341780433136e-01,8.569756670225180173e+00
5.009999999999999787e+00,-8.647954336185657453e+00,4.210323547541882760e+00,4.986735234312852372e-01,8.794228478521192827e+00
5.020000000000000462e+00,-8.341562031561082335e+00,4.366668714809431862e+00,6.603681822039593197e-01,9.039546720256348422e+00
5.030000000000000249e+00,-8.056724975185270310e+00,4.530549651412449030e+00,8.096416893813858096e-01,9.305287676073437098e+00
5.040000000000000036e+00,-7.793777588559883895e+00,4.700589556377539502e+00,9.441450846771214378e-01,9.590757638909249039e+00
5.049999999999999822e+00,-7.552970632213050095e+00,4.875319877948778746e+00,1.061586775742280331e+00,9.894996291072338579e+00
5.060000000000000497e+00,-7.334451188337244076e+00,5.053187998961149674e+00,1.159762934342866147e+00,1.021678367545015220e+01
5.070000000000000284e+00,-7.138243886343445865e+00,5.232568331543674844e+00,1.236586864234471062e+00,1.055465065061898500e+01
5.080000000000000071e+00,-6.964233878657068999e+00,5.411776585039247855e+00,1.290116941900044001e+00,1.090689267144721164e+01
5.089999999999999858e+00,-6.812152031173830835e+00,5.589086901548905750e+00,1.318582755342501356e+00,1.127158669151989123e+01
5.100000000000000533e+00,-6.681562740920535148e+00,5.762751491310114993e+00,1.320409095203864069e+00,1.164661094198465285e+01
5.110000000000000320e+00,-6.571854733796404169e+00,5.931022346297248227e+00,1.294237486112864266e+00,1.202966730377116988e+01
5.120000000000000107e+00,-6.482235129096753035e+00,6.092174565913325068e+00,1.238944983784163290e+00,1.241830595705607543e+01
5.129999999999999893e+00,-6.411726986242684667e+00,6.244530794147578945e+00,1.153660004394784888e+00,1.280995196373202560e+01
5.139999999999999680e+00,-6.359170474225548375e+00,6.386486243631523507e+00,1.037774996500089530e+00,1.320193341582547397e+01
5.150000000000000355e+00,-6.323227727239617124e+00,6.516533768949049232e+00,8.909558115452733684e-01,1.359151076553388648e+01
5.160000000000000142e+00,-6.302391372351165977e+00,6.633288449445584156e+00,7.131476761857371560e-01,1.397590694097651465e+01
5.169999999999999929e+00,-6.294996638352702512e+00,6.735511150532349056e+00,5.045777174462156012e-01,1.435233784595241424e+01
5.179999999999999716e+00,-6.299236880653905857e+00,6.822130551778803564e+00,2.657540395267690148e-01,1.471804284195458301e+01
5.190000000000000391e+00,-6.313182286571612956e+00,6.892263159425521479e+00,-2.538601885925917401e-03,1.507031481631189784e+01
5.200000000000000178e+00,-6.334801460013376406e+00,6.945230859639675458e+00,-2.992464362845632664e-01,1.540652945143904162e+01
5.209999999999999964e+00,-6.361985525498795369e+00,6.980575616021061691e+00,-6.230574908332102702e-01,1.572417332651775368e+01
5.219999999999999751e+00,-6.392574339789498516e+00,6.998070969545224784e+00,-9.724154025161590997e-01,1.602087050418256453e+01
5.230000000000000426e+00,-6.424384356007059260e+00,6.997730060172326461e+00,-1.345536015920522743e+00,1.629440728055506682e+01
5.240000000000000213e+00,-6.455237650744648725e+00,6.979809955522968679e+00,-1.740426518421903435e+00,1.654275480680368560e+01
5.250000000000000000e+00,-6.482991599879398770e+00,6.944812142014098022e+00,-2.154906834415192929e+00,1.676408932380930494e+01
5.259999999999999787e+00,-6.505568673937832891e+00,6.893479106295696823e+00,-2.586632974537624197e+00,1.695680978793671656e+01
5.270000000000000462e+00,-6.520985819135296069e+00,6.826787008339920249e+00,-3.033122014863299576e+00,1.711955270477537994e+01
5.280000000000000249e+00,-6.527382895589635581e+00,6.745934520718313898e+00,-3.491778365018372909e+00,1.725120402841219658e+01
5.290000000000000036e+00,-6.523049659499942088e+00,6.652327980091701676e+00,-3.959920973212477158e+00,1.735090802571303215e+01
5.299999999999999822e+00,-6.506450800901497189e+00,6.547563065415740624e+00,-4.434811110364416997e+00,1.741807304759259267e+01
5.310000000000000497e+00,-6.476248582406923582e+00,6.433403281587960265e+00,-4.913680374808211404e+00,1.745237419171872872e+01
5.320000000000000284e+00,-6.431322666409891475e+00,6.311755586082443692e+00,-5.393758563399243755e+00,1.745375288291340965e+01
5.330000000000000071e+00,-6.370786767709399889e+00,6.184643548500219801e+00,-5.872301064047387165e+00,1.742241343808893461e+01
5.339999999999999858e+00,-6.294001824431409986e+00,6.054178478006614128e+00,-6.346615438541384435e+00,1.735881672132946818e+01
5.350000000000000533e+00,-6.200585441398085429e+00,5.922528990572972774e+00,-6.814086882708697779e+00,1.726367103117196677e+01
5.360000000000000320e+00,-6.090417425556579722e+00,5.791889516191574216e+00,-7.272202273118095306e+00,1.713792039577418080e+01
5.370000000000000107e+00,-5.963641301502113024e+00,5.664448265356345047e+00,-7.718572535269915491e+00,1.698273048205332003e+01
5.379999999999999893e+00,-5.820661765248750008e+00,5.542355183835749877e+00,-8.150953097081480081e+00,1.679947235166219244e+01
5.389999999999999680e+00,-5.662138104936310867e+00,5.427690425020030851e+00,-8.567262222968960117e+00,1.658970431953013147e+01
5.400000000000000355e+00,-5.488973686843356070e+00,5.322433859986343663e+00,-8.965597057431686778e+00,1.635515218938720139e+01
5.410000000000000142e+00,-5.302301672664590626e+00,5.228436127143125667e+00,-9.344247242221051408e+00,1.609768815503165129e+01
5.419999999999999929e+00,-5.103467198322948484e+00,5.147391696302375586e+00,-9.701706007364940376e+00,1.581930866598544227e+01
5.429999999999999716e+00,-4.894006304509417760e+00,5.080814386847036346e+00,-1.003667867296595340e+01,1.552211156156909055e+01
5.440000000000000391e+00,-4.675621963660467451e+00,5.030015737012455190e+00,-1.034808853524133809e+01,1.520827277834479396e+01
5.450000000000000178e+00,-4.450157596284641137e+00,4.996086572010121962e+00,-1.063508014618409625e+01,1.488002293242474394e+01
5.459999999999999964e+00,-4.219568510650185011e+00,4.979882063719532681e+00,-1.089702003098211947e+01,1.453962407047633043e+01
5.469999999999999751e+00,-3.985891733199236953e+00,4.982010514981674021e+00,-1.113349492043964339e+01,1.418934687160907515e+01
5.480000000000000426e+00,-3.751214722151729575e+00,5.002826038232345063e+00,-1.134430760665743065e+01,1.383144856696760705e+01
5.490000000000000213e+00,-3.517643473257309417e+00,5.042425232454919914e+00,-1.152947055872536808e+01,1.346815182512232489e+01
5.500000000000000000e+00,-3.287270534345483775e+00,5.100647895374945229e+00,-1.168919746080811528e+01,1.310162482961209385e+01
5.509999999999999787e+00,-3.062143444174762585e+00,5.177081740635482987e+00,-1.182389285744784679e+01,1.273396275066852645e+01
5.520000000000000462e+00,-2.844234101204965004e+00,5.271071023541907152e+00,-1.193414010991731544e+01,1.236717078668299408e+01
5.530000000000000249e+00,-2.635409549576062105e+00,5.381728914971188438e+00,-1.202068788284044842e+01,1.200314892283200230e+01
5.540000000000000036e+00,-2.437404643181039443e+00,5.507953402276915433e+00,-1.208443539192508176e+01,1.164367852493717237e+01
5.549999999999999822e+00,-2.251797014809372222e+00,5.648446439486115800e+00,-1.212641665145757663e+01,1.129041085659409838e+01
5.560000000000000497e+00,-2.079984736572179305e+00,5.801736017694044456e+00,-1.214778396418843620e+01,1.094485757734368470e+01
5.570000000000000284e+00,-1.923167010974402569e+00,5.966200781127513508e+00,-1.214979089644768706e+01,1.060838324966653268e+01
5.580000000000000071e+00,-1.782328179933315049e+00,6.140096775568177456e+00,-1.213377497788732384e+01,1.028219985331250719e+01
5.589999999999999858e+00,-1.658225282698860603e+00,6.321585884276633927e+00,-1.210114035832818047e+01,9.967363277376112052e+00
5.600000000000000533e+00,-1.551379334008061051e+00,6.508765482681332593e+00,-1.205334064401559679e+01,9.664771734001458725e+00
5.610000000000000320e+00,-1.462070431943054860e+00,6.699698827198927731e+00,-1.199186212243539273e+01,9.375166013017890876e+00
5.620000000000000107e+00,-1.390336741923007491e+00,6.892445685801582123e+00,-1.191820756902338552e+01,9.099131474500074646e+00
5.629999999999999893e+00,-1.335977340110500400e+00,7.085092718367727471e+00,-1.183388081096835442e+01,8.837101656495532254e+00
5.639999999999999680e+00,-1.298558837303910973e+00,7.275783123336956315e+00,-1.174037220323870123e+01,8.589363358196992593e+00
5.650000000000000355e+00,-1.277425644140033789e+00,7.462745083487540398e+00,-1.163914515035813224e+01,8.356063044838814236e+00
5.660000000000000142e+00,-1.271713681115366867e+00,7.644318567398959985e+00,-1.153162378473067839e+01,8.137214409683142691e+00
5.669999999999999929e+00,-1.280367283457882976e+00,7.818980073857170865e+00,-1.141918188889197694e+01,7.932706920701311226e+00
5.679999999999999716e+00,-1.302159002071433314e+00,7.985364943509490665e+00,-1.130313312536398129e+01,7.742315174958661395e+00
5.690000000000000391e+00,-1.335711958370193297e+00,8.142286904785171586e+00,-1.118472261422673242e+01,7.565708882227967891e+00
5.700000000000000178e+00,-1.379524373456423536e+00,8.288754568686316659e+00,-1.106511987549358444e+01,7.402463300894945419e+00
5.709999999999999964e+00,-1.431995861297180817e+00,8.423984638679602455e+00,-1.094541313125959014e+01,7.252069953624282306e+00
5.719999999999999751e+00,-1.491455051733086457e+00,8.547411656680516501e+00,-1.082660494173864407e+01,7.113947457337387092e+00
5.730000000000000426e+00,-1.556188092591880956e+00,8.658694163086718021e+00,-1.070960913002599568e+01,6.987452311573138175e+00
5.740000000000000213e+00,-1.624467571044871050e+00,8.757717207028033357e+00,-1.059524893299713710e+01,6.871889500990012500e+00
5.750000000000000000e+00,-1.694581392673667253e+00,8.844591201498383626e+00,-1.048425630041669443e+01,6.766522781318822233e+00
5.759999999999999787e+00,-1.764861162424587793e+00,8.919647175872045253e+00,-1.037727225126989161e+01,6.670584533162023710e+00
5.770000000000000462e+00,-1.833709624516205672e+00,8.983428534561953782e+00,-1.027484818568492386e+01,6.583285084313318158e+00
5.780000000000000249e+00,-1.899626738115827607e+00,9.036679484371214599e+00,-1.017744804267972292e+01,6.503821418385009601e+00
5.790000000000000036e+00,-1.961233991792433962e+00,9.080330343598388865e+00,-1.008545118838035570e+01,6.431385205119195092e+00
5.799999999999999822e+00,-2.017296591867967059e+00,9.115479992423894728e+00,-9.999155916314284909e+00,6.365170105466928518e+00
5.810000000000000497e+00,-2.066743197222436823e+00,9.143375765853518189e+00,-9.918783440822293684e+00,6.304378321998340695e+00
5.820000000000000284e+00,-2.108682915181234296e+00,9.165391126934331112e+00,-9.844482266455399255e+00,6.248226382125402267e+00
5.830000000000000071e+00,-2.142419319084519991e+00,9.183001488595490258e+00,-9.776332820283609948e+00,6.195950157667945213e+00
5.839999999999999858e+00,-2.167461297217767591e+00,9.197758576908737993e+00,-9.714352240156493679e+00,6.146809139189836735e+00
5.850000000000000533e+00,-2.183530594145189685e+00,9.211263746526288543e+00,-9.658499219902653365e+00,6.100089997025419208e+00
5.860000000000000320e+00,-2.190565958285699555e+00,9.225140670358713990e+00,-9.608678821988860363e+00,6.055109472792383762e+00
5.870000000000000107e+00,-2.188723862952303367e+00,9.241007830135298917e+00,-9.564747179007049738e+00,6.011216655270770204e+00
5.879999999999999893e+00,-2.178375821192021888e+00,9.260451232383426046e+00,-9.526516017229306854e+00,5.967794702686091135e+00
5.889999999999999680e+00,-2.160102366788846151e+00,9.284997765717367457e+00,-9.493756948065279033e+00,5.924262079578157980e+00
5.900000000000000355e+00,-2.134683823932157498e+00,9.316089600384778180e+00,-9.466205486266238367e+00,5.880073380520486559e+00
5.910000000000000142e+00,-2.103088035559120161e+00,9.355060010122622671e+00,-9.443564766839438462e+00,5.834719814978354790e+00
5.919999999999999929e+00,-2.066455264557661931e+00,9.403110969948608400e+00,-9.425508945564768482e+00,5.787729427597468224e+00
5.929999999999999716e+00,-2.026080522239850801e+00,9.461292852066293335e+00,-9.411686280458461340e+00,5.738667126285096565e+00
5.940000000000000391e+00,-1.983393614209524536e+00,9.530486506164912441e+00,-9.401721903236031963e+00,5.687134586702597083e+00
5.950000000000000178e+00,-1.939937224480563938e+00,9.611387970682185866e+00,-9.395220300544702141e+00,5.632770096391025660e+00
5.959999999999999964e+00,-1.897343384067866179e+00,9.704496018748615782e+00,-9.391767534248483429e+00,5.575248394889334769e+00
5.969999999999999751e+00,-1.857308689976865157e+00,9.810102697260314031e+00,-9.390933238170697805e+00,5.514280558093230589e+00
5.980000000000000426e+00,-1.821568654358958206e+00,9.928286970572788306e+00,-9.392272435281052267e+00,5.449613965980505625e+00
5.990000000000000213e+00,-1.791871571472981373e+00,1.005891153241908142e+01,-9.395327224243944286e+00,5.381032382949748616e+00
6.000000000000000000e+00,-1.769952291985114279e+00,1.020162280158294266e+01,-9.399628387449775246e+00,5.308356169648662970e+00
6.009999999999999787e+00,-1.757506290132638149e+00,1.035585406933571306e+01,-9.404696974097499051e+00,5.231442634577167183e+00
6.020000000000000462e+00,-1.756164399539349663e+00,1.052083172039090719e+01,-9.410045911592254342e+00,5.150186523206509825e+00
6.030000000000000249e+00,-1.767468578258405643e+00,1.069558440481949546e+01,-9.415181696511837117e+00,5.064520632124250632e+00
6.040000000000000036e+00,-1.792849043263347930e+00,1.087895499664008625e+01,-9.419606212763467212e+00,4.974416526045318143e+00
6.049999999999999822e+00,-1.833603089516512519e+00,1.106961513623344118e+01,-9.422818719416456545e+00,4.879885326656947520e+00
6.060000000000000497e+00,-1.890875879384380731e+00,1.126608211885331379e+01,-9.424318044206312805e+00,4.780978534402170688e+00
6.070000000000000284e+00,-1.965643455066651502e+00,1.146673786077262491e+01,-9.423605011040985246e+00,4.677788837639349495e+00
6.080000000000000071e+00,-2.058698190430503949e+00,1.166984964839719474e+01,-9.420185121202171885e+00,4.570450858301158270e+00
6.089999999999999858e+00,-2.170636859800831875e+00,1.187359235430620963e+01,-9.413571498546481564e+00,4.459141779340731304e+00
6.100000000000000533e+00,-2.301851460485005330e+00,1.207607178786747504e+01,-9.403288099108277009e+00,4.344081796984228028e+00
6.110000000000000320e+00,-2.452522883755444916e+00,1.227534883696851864e+01,-9.388873175335126220e+00,4.225534340163716429e+00
6.120000000000000107e+00,-2.622617486332114556e+00,1.246946405156955606e+01,-9.369882974995887182e+00,4.103806000496957651e+00
6.129999999999999893e+00,-2.811886571748499097e+00,1.265646231919955333e+01,-9.345895644839911753e+00,3.979246118794295572e+00
6.140000000000000568e+00,-3.019868748987950546e+00,1.283441728708893770e+01,-9.316515299593913113e+00,3.852245978249581260e+00
6.150000000000000355e+00,-3.245895095054621926e+00,1.300145519518869897e+01,-9.281376208090561519e+00,3.723237560123398016e+00
6.160000000000000142e+00,-3.489097009276339811e+00,1.315577779862150365e+01,-9.240147040442559856e+00,3.592691824730326999e+00
6.169999999999999929e+00,-3.748416610665506354e+00,1.329568407683669307e+01,-9.192535113400106539e+00,3.461116488746650344e+00
6.179999999999999716e+00,-4.022619496084807622e+00,1.341959044952960944e+01,-9.138290565524483711e+00,3.329053279082598849e+00
6.190000000000000391e+00,-4.310309646712142673e+00,1.352604924581030232e+01,-9.077210389716734440e+00,3.197074653616912787e+00
6.200000000000000178e+00,-4.609946243758201945e+00,1.361376520270228951e+01,-9.009142248064804903e+00,3.065779989753198098e+00
6.209999999999999964e+00,-4.919862131873892430e+00,1.368160980131110982e+01,-8.933987992991360372e+00,2.935791252798931605e+00
6.219999999999999751e+00,-5.238283650442288497e+00,1.372863328338955924e+01,-8.851706819340048327e+00,2.807748167352793089e+00
6.230000000000000426e+00,-5.563351539163924109e+00,1.375407422698843085e+01,-8.762317974335092075e+00,2.682302925972210872e+00
6.240000000000000213e+00,-5.893142615118065919e+00,1.375736659684905838e+01,-8.665902956262199197e+00,2.560114480146201466e+00
6.250000000000000000e+00,-6.225691913861590265e+00,1.373814422259917301e+01,-8.562607138184233690e+00,2.441842468784431563e+00
6.259999999999999787e+00,-6.559014987072226077e+00,1.369624269509163383e+01,-8.452640759931346892e+00,2.328140848836355303e+00
6.270000000000000462e+00,-6.891130053661452592e+00,1.363169870782769877e+01,-8.336279239865675095e+00,2.219651301069001104e+00
6.280000000000000249e+00,-7.220079710006283236e+00,1.354474690580439145e+01,-8.213862767366851614e+00,2.116996491276926573e+00
6.290000000000000036e+00,-7.543951917755112646e+00,1.343581433782178891e+01,-8.085795147438840758e+00,2.020773273114243374e+00
6.299999999999999822e+00,-7.860900004267948660e+00,1.330551263981917032e+01,-7.952541880107304451e+00,1.931545923194351477e+00
6.310000000000000497e+00,-8.169161430828118853e+00,1.315462810575966124e+01,-7.814627469145753125e+00,1.849839501994312130e+00
6.320000000000000284e+00,-8.467075106926989392e+00,1.298410982858085205e+01,-7.672631966917052182e+00,1.776133435357978962e+00
6.330000000000000071e+00,-8.753097054769250818e+00,1.279505611645432595e+01,-7.527186774510838063e+00,1.710855410973526780e+00
6.339999999999999858e+00,-9.025814256219938159e+00,1.258869940878939886e+01,-7.378969728665582650e+00,1.654375682102601663e+00
6.350000000000000533e+00,-9.283956544252520260e+00,1.236638993187078128e+01,-7.228699518953618508e+00,1.607001867084413504e+00
6.360000000000000320e+00,-9.526406432071448549e+00,1.212957834559366077e+01,-7.077129490153755143e+00,1.568974327788125622e+00
6.370000000000000107e+00,-9.752206804978742483e+00,1.187979764037360475e+01,-6.925040895425788712e+00,1.540462203329301838e+00
6.379999999999999893e+00,-9.960566432238881163e+00,1.161864454694060989e+01,-6.773235675635044473e+00,1.521560167117881557e+00
6.390000000000000568e+00,-1.015086328818124528e+01,1.134776072141933057e+01,-6.622528848772762267e+00,1.512285965809752941e+00
6.400000000000000355e+00,-1.032264570308950802e+01,1.106881396395053940e+01,-6.473740600723168370e+00,1.512578788157325382e+00
6.410000000000000142e+00,-1.047563139461191284e+01,1.078347972127584242e+01,-6.327688174505634144e+00,1.522298500281953570e+00
6.419999999999999929e+00,-1.060970445905594417e+01,1.049342311240047643e+01,-6.185177659467759881e+00,1.541225771723961024e+00
6.429999999999999716e+00,-1.072491042861725319e+01,1.020028170191812755e+01,-6.046995784642735572e+00,1.569063103976838125e+00
6.440000000000000391e+00,-1.082144952497748847e+01,9.905649228132084261e+00,-5.913901821568556372e+00,1.605436760301071963e+00
6.450000000000000178e+00,-1.089966826148069856e+01,9.611060473072225108e+00,-5.786619701280391936e+00,1.649899582662981645e+00
6.459999999999999964e+00,-1.096004956499850103e+01,9.317977439255791694e+00,-5.665830447944882664e+00,1.701934668877129297e+00
6.469999999999999751e+00,-1.100320160440504935e+01,9.027776973970654595e+00,-5.552165027753494186e+00,1.760959870663015625e+00
6.480000000000000426e+00,-1.102984552514475602e+01,8.741739956379161569e+00,-5.446197706300990760e+00,1.826333061566110638e+00
6.490000000000000213e+00,-1.104080229857832229e+01,8.461042136281259118e+00,-5.348440000847994646e+00,1.897358112732191238e+00
6.500000000000000000e+00,-1.103697890058425735e+01,8.186746686363315817e+00,-5.259335305725304721e+00,1.973291504541052399e+00
6.509999999999999787e+00,-1.101935403627333621e+01,7.919798502626576031e+00,-5.179254259829563445e+00,2.053349493257428993e+00
6.520000000000000462e+00,-1.098896362669586679e+01,7.661020260856099995e+00,-5.108490914849427078e+00,2.136715744279327200e+00
6.530000000000000249e+00,-1.094688626919124985e+01,7.411110210865907710e+00,-5.047259751727817267e+00,2.222549337367719868e+00
6.540000000000000036e+00,-1.089422887569824461e+01,7.170641665224370520e+00,-4.995693581101616765e+00,2.309993044511408300e+00
6.549999999999999822e+00,-1.083211268311144693e+01,6.940064115587845528e+00,-4.953842351263563870e+00,2.398181777874985432e+00
6.560000000000000497e+00,-1.076165981687316275e+01,6.719705887976236802e+00,-4.921672874765503636e+00,2.486251103626820669e+00
6.570000000000000284e+00,-1.068398057370524157e+01,6.509778228609288675e+00,-4.899069472331142094e+00,2.573345717350237205e+00
6.580000000000000071e+00,-1.060016157202071163e+01,6.310380694536696033e+00,-4.885835520469171023e+00,2.658627778181016144e+00
6.589999999999999858e+00,-1.051125489944084634e+01,6.121507708451600749e+00,-4.881695877266645667e+00,2.741285001738131388e+00
6.600000000000000533e+00,-1.041826836633437203e+01,5.943056124940141238e+00,-4.886300149480062416e+00,2.820538416247733160e+00
6.610000000000000320e+00,-1.032215695275710488e+01,5.774833646107164320e+00,-4.899226753395152123e+00,2.895649691906982959e+00
6.620000000000000107e+00,-1.022381551397796962e+01,5.616567918100004775e+00,-4.919987712148739867e+00,2.965927960377613637e+00
6.629999999999999893e+00,-1.012407278730763771e+01,5.467916136550911688e+00,-4.948034123430377740e+00,3.030736049204617366e+00
6.640000000000000568e+00,-1.002368672056963561e+01,5.328474988344671814e+00,-4.982762223819897862e+00,3.089496064777558004e+00
6.650000000000000355e+00,-9.923341120634422197e+00,5.197790759323397403e+00,-5.023519969561728971e+00,3.141694267027775656e+00
6.660000000000000142e+00,-9.823643599318240049e+00,5.075369442443172119e+00,-5.069614048394890382e+00,3.186885189220410197e+00
6.669999999999999929e+00,-9.725124773956697055e+00,4.960686688343156625e+00,-5.120317233193862450e+00,3.224694966780948135e+00
6.679999999999999716e+00,-9.628238661394483699e+00,4.853197450076923936e+00,-5.174875985651561372e+00,3.254823849920037926e+00
6.690000000000000391e+00,-9.533364187256022859e+00,4.752345185659136995e+00,-5.232518217049426212e+00,3.277047885715111963e+00
6.700000000000000178e+00,-9.440807717410077515e+00,4.657570495837647151e+00,-5.292461113287054708e+00,3.291219766105744071e+00
6.709999999999999964e+00,-9.350806505708808558e+00,4.568319089825094714e+00,-5.353918932741014380e+00,3.297268848802893171e+00
6.719999999999999751e+00,-9.263532941525314257e+00,4.484048988312364870e+00,-5.416110688124165407e+00,3.295200368249957990e+00
6.730000000000000426e+00,-9.179099472445065189e+00,4.404236890617644562e+00,-5.478267627242975557e+00,3.285093863370204037e+00
